,rep,NeSa,pa,AIC,identifier
30,30,255.809736447,0.000747715115653,-25862.6926089,Exp.Nes100_dDFE.Exponential
31,31,254.811727542,0.000756618414737,-25822.349922,Exp.Nes100_dDFE.Exponential
32,32,254.14471877,0.000753551511959,-25848.6954551,Exp.Nes100_dDFE.Exponential
33,33,250.884561591,0.000769675991247,-25854.1879825,Exp.Nes100_dDFE.Exponential
34,34,250.585849342,0.000774384450359,-25848.5557007,Exp.Nes100_dDFE.Exponential
35,35,249.365170541,0.000772539203401,-25863.2877258,Exp.Nes100_dDFE.Exponential
36,36,252.178724273,0.000759894539756,-25793.4601468,Exp.Nes100_dDFE.Exponential
37,37,253.147275938,0.000764557287655,-25825.7113927,Exp.Nes100_dDFE.Exponential
38,38,250.919416497,0.000772073976751,-25853.4179786,Exp.Nes100_dDFE.Exponential
39,39,252.193271014,0.000766801962635,-25881.2429499,Exp.Nes100_dDFE.Exponential
40,40,253.269446495,0.000756427959176,-25801.3101255,Exp.Nes100_dDFE.Exponential
41,41,255.596224758,0.000750758591779,-25853.9726274,Exp.Nes100_dDFE.Exponential
42,42,257.578861421,0.000740239651467,-25887.2873291,Exp.Nes100_dDFE.Exponential
43,43,1575.65132051,1.48762151754e-05,-20309.2598066,Exp.Nes100_dDFE.Exponential
44,44,253.616344698,0.000754814591696,-25916.7486452,Exp.Nes100_dDFE.Exponential
45,45,254.398607263,0.000753896082336,-25850.3241923,Exp.Nes100_dDFE.Exponential
46,46,257.292003116,0.000747462686206,-25887.629819,Exp.Nes100_dDFE.Exponential
47,47,253.279553801,0.000757438271636,-25838.9598489,Exp.Nes100_dDFE.Exponential
48,48,253.477271347,0.000756615425567,-25846.0891353,Exp.Nes100_dDFE.Exponential
49,49,253.986152096,0.000753992890367,-25890.9013833,Exp.Nes100_dDFE.Exponential
50,50,250.818297698,0.0007653328663,-25900.371044,Exp.Nes100_dDFE.Exponential
51,51,253.995241439,0.000753542553438,-25815.1191391,Exp.Nes100_dDFE.Exponential
52,52,249.004577711,0.000778619038966,-25797.4390064,Exp.Nes100_dDFE.Exponential
53,53,249.437895622,0.000775574337603,-25794.5519449,Exp.Nes100_dDFE.Exponential
54,54,252.92353233,0.000766795056915,-25908.4950133,Exp.Nes100_dDFE.Exponential
55,55,248.900342347,0.000775097461975,-25916.0545233,Exp.Nes100_dDFE.Exponential
56,56,254.755773573,0.000756033461504,-25930.5817788,Exp.Nes100_dDFE.Exponential
57,57,248.129511041,0.000776407190902,-25987.9055606,Exp.Nes100_dDFE.Exponential
58,58,252.367774915,0.000764560858714,-25886.7686744,Exp.Nes100_dDFE.Exponential
59,59,254.141831541,0.000753272858448,-25771.1509988,Exp.Nes100_dDFE.Exponential
60,60,255.200417111,0.000750041081599,-25848.5473462,Exp.Nes100_dDFE.Exponential
61,61,251.616862951,0.000765164959382,-25818.6832475,Exp.Nes100_dDFE.Exponential
62,62,253.789363974,0.000749568974978,-25802.9431146,Exp.Nes100_dDFE.Exponential
63,63,252.66264143,0.000762364093602,-25848.7214003,Exp.Nes100_dDFE.Exponential
64,64,253.940244484,0.000757418364829,-25945.1918577,Exp.Nes100_dDFE.Exponential
65,65,255.363194693,0.000753645924766,-25886.3340496,Exp.Nes100_dDFE.Exponential
66,66,252.781844569,0.000764853091639,-25884.2935011,Exp.Nes100_dDFE.Exponential
67,67,253.539401489,0.000759548452666,-25811.0076613,Exp.Nes100_dDFE.Exponential
68,68,252.380773536,0.000760276037775,-25865.7624959,Exp.Nes100_dDFE.Exponential
69,69,257.643960192,0.00074276065258,-25863.0820767,Exp.Nes100_dDFE.Exponential
70,70,256.474100138,0.000744320854156,-25796.3351948,Exp.Nes100_dDFE.Exponential
71,71,255.568110614,0.000754104819284,-25829.4368368,Exp.Nes100_dDFE.Exponential
72,72,253.354773879,0.000758774345246,-25862.1705015,Exp.Nes100_dDFE.Exponential
73,73,253.838909602,0.000752807591113,-25873.5819362,Exp.Nes100_dDFE.Exponential
74,74,255.128692521,0.00075266326977,-25851.6981932,Exp.Nes100_dDFE.Exponential
75,75,1362.96678096,2.33730411784e-05,-20486.1311121,Exp.Nes100_dDFE.Exponential
76,76,250.707388491,0.000773918840436,-25952.2533315,Exp.Nes100_dDFE.Exponential
77,77,258.004844167,0.000737232433282,-25853.88498,Exp.Nes100_dDFE.Exponential
78,78,254.087136465,0.000758101973722,-25875.9179747,Exp.Nes100_dDFE.Exponential
79,79,255.515028413,0.000753839708452,-25891.2992277,Exp.Nes100_dDFE.Exponential
80,80,248.313043026,0.000775959382548,-25850.9266422,Exp.Nes100_dDFE.Exponential
81,81,258.294173239,0.000737818616533,-25841.681827,Exp.Nes100_dDFE.Exponential
82,82,254.60022202,0.00075492308517,-25902.293175,Exp.Nes100_dDFE.Exponential
83,83,254.090183483,0.0007539264938,-25921.5247522,Exp.Nes100_dDFE.Exponential
84,84,256.706578603,0.000743820963638,-25922.230963,Exp.Nes100_dDFE.Exponential
85,85,250.292529586,0.000774816537969,-25911.2742012,Exp.Nes100_dDFE.Exponential
86,86,247.099611796,0.000787445647734,-25886.9220462,Exp.Nes100_dDFE.Exponential
87,87,256.585247276,0.000743147384708,-25847.9508275,Exp.Nes100_dDFE.Exponential
88,88,254.758436788,0.00075093132616,-25802.9580937,Exp.Nes100_dDFE.Exponential
89,89,260.162680589,0.000734440692812,-25866.8574096,Exp.Nes100_dDFE.Exponential
90,90,256.491795198,0.000748122937404,-25810.3981092,Exp.Nes100_dDFE.Exponential
91,91,253.923383471,0.000754880441654,-26028.3888308,Exp.Nes100_dDFE.Exponential
92,92,251.38488844,0.000769180243104,-25931.0757621,Exp.Nes100_dDFE.Exponential
93,93,250.419922507,0.000772443975839,-25918.6582452,Exp.Nes100_dDFE.Exponential
94,94,251.498606976,0.000771096010841,-25821.2308024,Exp.Nes100_dDFE.Exponential
95,95,251.640683097,0.000764349742067,-25805.5176206,Exp.Nes100_dDFE.Exponential
96,96,251.950406082,0.000762716196009,-25886.1105582,Exp.Nes100_dDFE.Exponential
97,97,250.303773046,0.000768824871818,-25870.6947799,Exp.Nes100_dDFE.Exponential
98,98,250.580498805,0.00077259841924,-25832.7586652,Exp.Nes100_dDFE.Exponential
99,99,255.30790891,0.00074935010783,-25893.5044757,Exp.Nes100_dDFE.Exponential
