,rep,NeSa,pa,AIC,identifier
290,290,344.26741711,0.000115414825729,-23778.4578007,Nes10_dDFE.Exponential_div10
291,291,361.356449012,0.000105416068507,-23704.3210663,Nes10_dDFE.Exponential_div10
292,292,329.993986004,0.000119405322186,-23737.7684699,Nes10_dDFE.Exponential_div10
293,293,342.329592678,0.000116263042054,-23768.6448348,Nes10_dDFE.Exponential_div10
294,294,350.485238245,0.000108642254404,-23699.2773686,Nes10_dDFE.Exponential_div10
295,295,336.255889098,0.000115272430349,-23714.7646432,Nes10_dDFE.Exponential_div10
296,296,329.660336329,0.00011686802606,-23738.8272181,Nes10_dDFE.Exponential_div10
297,297,328.102536382,0.00012141668375,-23751.9341846,Nes10_dDFE.Exponential_div10
298,298,335.458668036,0.000116072814247,-23737.0191086,Nes10_dDFE.Exponential_div10
299,299,333.105230138,0.000118256301934,-23709.2519931,Nes10_dDFE.Exponential_div10
300,300,348.276185275,0.000111687511956,-23783.3254443,Nes10_dDFE.Exponential_div10
301,301,321.910027923,0.000126682218253,-23718.058877,Nes10_dDFE.Exponential_div10
302,302,338.691503901,0.000118213323996,-23736.9299874,Nes10_dDFE.Exponential_div10
303,303,359.445479828,0.000106573906746,-23707.3666233,Nes10_dDFE.Exponential_div10
304,304,333.329242108,0.00012114239496,-23711.6028538,Nes10_dDFE.Exponential_div10
305,305,350.275827018,0.00011123304978,-23711.0145006,Nes10_dDFE.Exponential_div10
306,306,313.247478147,0.00012577540857,-23632.052491,Nes10_dDFE.Exponential_div10
307,307,335.55149159,0.000118843229851,-23835.2604811,Nes10_dDFE.Exponential_div10
308,308,342.590651512,0.000114113153331,-23699.9224602,Nes10_dDFE.Exponential_div10
309,309,333.885593135,0.000119380051186,-23710.2696713,Nes10_dDFE.Exponential_div10
310,310,320.641535759,0.000125935227784,-23712.8151882,Nes10_dDFE.Exponential_div10
311,311,339.285998845,0.00011613348576,-23704.4280735,Nes10_dDFE.Exponential_div10
312,312,341.045017829,0.000113534530617,-23730.9819827,Nes10_dDFE.Exponential_div10
313,313,360.969454721,0.000104957122467,-23655.6966766,Nes10_dDFE.Exponential_div10
314,314,321.378623442,0.000125681836521,-23739.5130487,Nes10_dDFE.Exponential_div10
315,315,346.490117058,0.000110916803509,-23702.2302318,Nes10_dDFE.Exponential_div10
316,316,329.830397398,0.000119207877073,-23659.7512798,Nes10_dDFE.Exponential_div10
317,317,321.079041635,0.00012592365508,-23638.6222134,Nes10_dDFE.Exponential_div10
318,318,350.736955104,0.000108895996307,-23750.5653101,Nes10_dDFE.Exponential_div10
319,319,340.593561389,0.00011482310673,-23722.2824778,Nes10_dDFE.Exponential_div10
320,320,342.010349292,0.000114400188701,-23778.7311673,Nes10_dDFE.Exponential_div10
321,321,1.11022302473e-10,0.347806783604,89571.9509998,Nes10_dDFE.Exponential_div10
322,322,317.385231583,0.000125763374076,-23781.595866,Nes10_dDFE.Exponential_div10
323,323,334.172946478,0.00011707863685,-23701.6383914,Nes10_dDFE.Exponential_div10
324,324,337.862341362,0.000118049167001,-23730.6253991,Nes10_dDFE.Exponential_div10
325,325,333.816289546,0.000122328009381,-23731.0060452,Nes10_dDFE.Exponential_div10
326,326,341.700556912,0.000118459633722,-23724.27297,Nes10_dDFE.Exponential_div10
327,327,349.416406174,0.000110854984336,-23682.0366557,Nes10_dDFE.Exponential_div10
328,328,350.796880256,0.000111472293167,-23731.0195459,Nes10_dDFE.Exponential_div10
329,329,325.299192535,0.000121554586879,-23689.8016282,Nes10_dDFE.Exponential_div10
330,330,353.135916723,0.000109738634639,-23713.042347,Nes10_dDFE.Exponential_div10
331,331,331.460498248,0.00012014722588,-23685.8296035,Nes10_dDFE.Exponential_div10
332,332,331.07267975,0.00011840495355,-23706.8811548,Nes10_dDFE.Exponential_div10
333,333,367.75303487,0.000105925676642,-23788.9664332,Nes10_dDFE.Exponential_div10
334,334,319.266629348,0.000127254732281,-23733.129381,Nes10_dDFE.Exponential_div10
335,335,342.296144827,0.000112221023416,-23689.6177362,Nes10_dDFE.Exponential_div10
336,336,355.202607988,0.000112994159953,-23794.5684884,Nes10_dDFE.Exponential_div10
337,337,338.403474333,0.000114914489468,-23737.775246,Nes10_dDFE.Exponential_div10
338,338,337.167329722,0.000114863781898,-23720.7694764,Nes10_dDFE.Exponential_div10
339,339,315.589344477,0.000128235240667,-23774.0387582,Nes10_dDFE.Exponential_div10
340,340,328.230405186,0.000121833986956,-23709.8144949,Nes10_dDFE.Exponential_div10
341,341,326.760696778,0.00012331269455,-23823.7001322,Nes10_dDFE.Exponential_div10
342,342,342.763583547,0.000114399049081,-23713.55516,Nes10_dDFE.Exponential_div10
343,343,333.899770535,0.00011824069946,-23767.557035,Nes10_dDFE.Exponential_div10
344,344,343.333422617,0.000115131006887,-23772.4019672,Nes10_dDFE.Exponential_div10
345,345,339.921180899,0.000113641768928,-23756.2749783,Nes10_dDFE.Exponential_div10
346,346,317.863548919,0.000127669256524,-23708.6354253,Nes10_dDFE.Exponential_div10
347,347,326.406966217,0.000121088544663,-23716.8330507,Nes10_dDFE.Exponential_div10
348,348,333.615242506,0.000116205439429,-23702.4285322,Nes10_dDFE.Exponential_div10
349,349,339.344663703,0.000115858812206,-23727.4213696,Nes10_dDFE.Exponential_div10
350,350,318.714626771,0.000124787187968,-23748.6457941,Nes10_dDFE.Exponential_div10
351,351,354.205902947,0.000108940696221,-23696.372629,Nes10_dDFE.Exponential_div10
352,352,312.132805398,0.000129627572215,-23710.8660815,Nes10_dDFE.Exponential_div10
353,353,351.323181985,0.000109259770455,-23662.899195,Nes10_dDFE.Exponential_div10
354,354,343.857190771,0.000113105307671,-23772.834719,Nes10_dDFE.Exponential_div10
355,355,351.973264005,0.000109230967671,-23668.2231366,Nes10_dDFE.Exponential_div10
356,356,349.733721268,0.000112343263988,-23763.1893556,Nes10_dDFE.Exponential_div10
357,357,334.201123061,0.000118598834373,-23727.1759122,Nes10_dDFE.Exponential_div10
358,358,344.415463622,0.000117321596644,-23825.4899643,Nes10_dDFE.Exponential_div10
359,359,333.02153202,0.000116748667682,-23695.6553927,Nes10_dDFE.Exponential_div10
360,360,338.846228251,0.000116497609777,-23748.885915,Nes10_dDFE.Exponential_div10
361,361,338.737665919,0.000114937570773,-23739.4525757,Nes10_dDFE.Exponential_div10
362,362,332.752715017,0.000116172356111,-23713.0369307,Nes10_dDFE.Exponential_div10
363,363,343.613798061,0.000114631598205,-23694.1108054,Nes10_dDFE.Exponential_div10
364,364,325.886315212,0.000123695000039,-23733.2233469,Nes10_dDFE.Exponential_div10
365,365,334.252163039,0.000117014792165,-23780.9253176,Nes10_dDFE.Exponential_div10
366,366,329.506387833,0.000120658874638,-23674.2241266,Nes10_dDFE.Exponential_div10
367,367,336.480784604,0.00011786003836,-23704.6087547,Nes10_dDFE.Exponential_div10
368,368,333.178441291,0.000121206525508,-23763.7818855,Nes10_dDFE.Exponential_div10
369,369,337.012441979,0.000117435535283,-23725.5054928,Nes10_dDFE.Exponential_div10
370,370,348.302250305,0.000109967078756,-23818.614473,Nes10_dDFE.Exponential_div10
371,371,321.782074544,0.000125228495448,-23673.0769976,Nes10_dDFE.Exponential_div10
372,372,326.245143243,0.000125086142359,-23787.9567991,Nes10_dDFE.Exponential_div10
373,373,335.240398208,0.000115149749425,-23702.3837446,Nes10_dDFE.Exponential_div10
374,374,341.407352964,0.000115485238934,-23667.1346062,Nes10_dDFE.Exponential_div10
375,375,345.310659848,0.000111353083968,-23663.8397469,Nes10_dDFE.Exponential_div10
376,376,336.53270541,0.000116670106411,-23661.5764547,Nes10_dDFE.Exponential_div10
377,377,341.65671573,0.000112965901851,-23703.8782866,Nes10_dDFE.Exponential_div10
378,378,335.227691792,0.000116275504414,-23741.9169346,Nes10_dDFE.Exponential_div10
379,379,335.180374626,0.000119268713674,-23765.9076644,Nes10_dDFE.Exponential_div10
380,380,348.902150734,0.000111359778071,-23780.8300542,Nes10_dDFE.Exponential_div10
381,381,325.678143118,0.000123076383246,-23761.6312367,Nes10_dDFE.Exponential_div10
382,382,349.749301514,0.000111755002623,-23727.7490763,Nes10_dDFE.Exponential_div10
383,383,337.865879322,0.000113507355426,-23733.6808515,Nes10_dDFE.Exponential_div10
384,384,310.992136407,0.00013122919547,-23758.4363217,Nes10_dDFE.Exponential_div10
385,385,328.577479488,0.000120856659391,-23761.1629151,Nes10_dDFE.Exponential_div10
386,386,325.068502474,0.000122152230651,-23738.8566581,Nes10_dDFE.Exponential_div10
387,387,344.35751114,0.000113163745354,-23756.4781418,Nes10_dDFE.Exponential_div10
388,388,344.178342805,0.000112414041097,-23756.1800595,Nes10_dDFE.Exponential_div10
389,389,323.096614614,0.000123565811992,-23687.8609623,Nes10_dDFE.Exponential_div10
390,390,329.176202212,0.000120776812666,-23714.3996315,Nes10_dDFE.Exponential_div10
391,391,355.433728423,0.0001075701084,-23759.0459749,Nes10_dDFE.Exponential_div10
392,392,319.346650367,0.00012748766659,-23716.4989494,Nes10_dDFE.Exponential_div10
393,393,329.076049128,0.000119728430851,-23669.6727102,Nes10_dDFE.Exponential_div10
394,394,319.099303701,0.000128005333085,-23784.0580089,Nes10_dDFE.Exponential_div10
395,395,338.903025673,0.000114932756806,-23643.5944916,Nes10_dDFE.Exponential_div10
396,396,350.423222312,0.000108860491352,-23725.1729286,Nes10_dDFE.Exponential_div10
397,397,352.96203204,0.000106828584256,-23727.0798497,Nes10_dDFE.Exponential_div10
398,398,353.481282808,0.000109208846989,-23677.2017825,Nes10_dDFE.Exponential_div10
399,399,318.20154235,0.000127073865844,-23714.0780243,Nes10_dDFE.Exponential_div10
400,400,350.506326145,0.000111362414341,-23730.250664,Nes10_dDFE.Exponential_div10
401,401,340.023729826,0.000114540149568,-23743.8693988,Nes10_dDFE.Exponential_div10
402,402,327.723245524,0.000120836653321,-23725.350201,Nes10_dDFE.Exponential_div10
403,403,323.424195461,0.000120208088012,-23679.592054,Nes10_dDFE.Exponential_div10
404,404,331.537374929,0.000120005988834,-23680.0040655,Nes10_dDFE.Exponential_div10
405,405,317.833210277,0.000126374710593,-23747.778636,Nes10_dDFE.Exponential_div10
406,406,334.940773412,0.000117883861699,-23710.6827031,Nes10_dDFE.Exponential_div10
407,407,334.883165785,0.00011789327519,-23697.1712083,Nes10_dDFE.Exponential_div10
408,408,346.917367585,0.00011404392718,-23758.2050978,Nes10_dDFE.Exponential_div10
409,409,325.454348782,0.000120232933692,-23733.6492046,Nes10_dDFE.Exponential_div10
410,410,325.885529128,0.000119585036692,-23701.1377937,Nes10_dDFE.Exponential_div10
411,411,355.18095896,0.000109122094105,-23755.2629964,Nes10_dDFE.Exponential_div10
412,412,329.153992786,0.000119173796848,-23716.8024076,Nes10_dDFE.Exponential_div10
413,413,332.593097447,0.000116026510792,-23713.9872198,Nes10_dDFE.Exponential_div10
414,414,342.626779209,0.000116267093356,-23740.2335064,Nes10_dDFE.Exponential_div10
415,415,327.714845869,0.000119396842911,-23808.7192174,Nes10_dDFE.Exponential_div10
416,416,332.913225878,0.000119738949092,-23699.6719103,Nes10_dDFE.Exponential_div10
417,417,335.890389396,0.000119341244453,-23780.3403133,Nes10_dDFE.Exponential_div10
418,418,333.624046914,0.000116745570387,-23664.3827777,Nes10_dDFE.Exponential_div10
419,419,338.462462049,0.000119028405737,-23686.1226663,Nes10_dDFE.Exponential_div10
420,420,331.876538949,0.00012009216592,-23787.7391341,Nes10_dDFE.Exponential_div10
421,421,330.238205996,0.000122488146819,-23752.9696093,Nes10_dDFE.Exponential_div10
422,422,323.105158578,0.000123052203571,-23672.9738211,Nes10_dDFE.Exponential_div10
423,423,332.524848326,0.000121445340908,-23711.715918,Nes10_dDFE.Exponential_div10
424,424,335.79686434,0.000118554663662,-23736.8906433,Nes10_dDFE.Exponential_div10
425,425,307.082587339,0.000131277431979,-23762.8152842,Nes10_dDFE.Exponential_div10
426,426,334.759256145,0.00011734251847,-23677.7291064,Nes10_dDFE.Exponential_div10
427,427,363.851578966,0.000104362715541,-23750.4380535,Nes10_dDFE.Exponential_div10
428,428,344.599444084,0.000112058924417,-23705.0204019,Nes10_dDFE.Exponential_div10
429,429,368.525642961,0.000103691024911,-23698.0189646,Nes10_dDFE.Exponential_div10
430,430,348.699537017,0.000111639703215,-23696.795109,Nes10_dDFE.Exponential_div10
431,431,337.532105009,0.000115762146862,-23745.3317879,Nes10_dDFE.Exponential_div10
432,432,361.100295055,0.000108194182536,-23784.3938476,Nes10_dDFE.Exponential_div10
433,433,314.944772077,0.000126830913178,-23737.1336451,Nes10_dDFE.Exponential_div10
434,434,357.652239539,0.000107783975961,-23710.7845044,Nes10_dDFE.Exponential_div10
435,435,343.347866566,0.00011448721698,-23733.5032016,Nes10_dDFE.Exponential_div10
436,436,337.588976686,0.000115945959588,-23808.3704557,Nes10_dDFE.Exponential_div10
437,437,335.213574168,0.00011821949166,-23721.6959639,Nes10_dDFE.Exponential_div10
438,438,302.61698346,0.000135600913725,-23717.5892928,Nes10_dDFE.Exponential_div10
439,439,328.199137489,0.000121154215068,-23727.8461726,Nes10_dDFE.Exponential_div10
440,440,335.840180852,0.000118936564139,-23764.281097,Nes10_dDFE.Exponential_div10
441,441,354.286299974,0.000107173565861,-23789.3369613,Nes10_dDFE.Exponential_div10
442,442,352.239148428,0.000109964689666,-23723.9008098,Nes10_dDFE.Exponential_div10
443,443,354.098758446,0.00010932783782,-23713.0652538,Nes10_dDFE.Exponential_div10
444,444,358.297402667,0.000107341018429,-23827.506852,Nes10_dDFE.Exponential_div10
445,445,358.921342182,0.00010524205287,-23756.2900186,Nes10_dDFE.Exponential_div10
446,446,310.848015499,0.000128671646283,-23737.4319134,Nes10_dDFE.Exponential_div10
447,447,346.600014212,0.000110002246047,-23743.1248038,Nes10_dDFE.Exponential_div10
448,448,334.702603584,0.000115477895976,-23795.4700632,Nes10_dDFE.Exponential_div10
449,449,348.212169189,0.00011282565539,-23778.3141709,Nes10_dDFE.Exponential_div10
450,450,339.632583508,0.000117205125928,-23736.0117423,Nes10_dDFE.Exponential_div10
451,451,347.966046249,0.000113385341166,-23703.6026566,Nes10_dDFE.Exponential_div10
452,452,331.016097576,0.000120135740664,-23687.5813944,Nes10_dDFE.Exponential_div10
453,453,337.908039166,0.000117181948094,-23684.0700505,Nes10_dDFE.Exponential_div10
454,454,331.30736872,0.000120479539959,-23733.3321914,Nes10_dDFE.Exponential_div10
455,455,340.147808779,0.000111943134976,-23636.4588057,Nes10_dDFE.Exponential_div10
456,456,341.944911537,0.000114964983962,-23727.3628634,Nes10_dDFE.Exponential_div10
457,457,353.063038932,0.000111823926995,-23663.101026,Nes10_dDFE.Exponential_div10
458,458,319.711251229,0.000126298088057,-23833.556706,Nes10_dDFE.Exponential_div10
459,459,338.716986468,0.000114551887953,-23755.2062972,Nes10_dDFE.Exponential_div10
460,460,337.77796721,0.000114064174602,-23702.1988247,Nes10_dDFE.Exponential_div10
461,461,343.481930551,0.000111767798834,-23642.5167531,Nes10_dDFE.Exponential_div10
462,462,338.630284788,0.000118158738516,-23731.3186424,Nes10_dDFE.Exponential_div10
463,463,343.827331338,0.000114791063808,-23713.0090087,Nes10_dDFE.Exponential_div10
464,464,335.068824687,0.000115911297402,-23759.1218818,Nes10_dDFE.Exponential_div10
465,465,334.905683082,0.000118055759208,-23759.6221944,Nes10_dDFE.Exponential_div10
466,466,318.512807834,0.000124704515689,-23789.4231308,Nes10_dDFE.Exponential_div10
467,467,334.399964634,0.000118066395231,-23780.3922842,Nes10_dDFE.Exponential_div10
468,468,335.031845759,0.000119628212728,-23701.1352303,Nes10_dDFE.Exponential_div10
469,469,338.321625981,0.000114997144196,-23652.178989,Nes10_dDFE.Exponential_div10
470,470,332.904166119,0.000119932756248,-23786.0194365,Nes10_dDFE.Exponential_div10
471,471,356.355127561,0.000105408716348,-23705.4654786,Nes10_dDFE.Exponential_div10
472,472,340.089596445,0.000112775275435,-23738.6035772,Nes10_dDFE.Exponential_div10
473,473,319.423978879,0.000125151047781,-23762.7010024,Nes10_dDFE.Exponential_div10
474,474,360.487260676,0.000104113072667,-23771.4220812,Nes10_dDFE.Exponential_div10
475,475,313.178871722,0.000129914798108,-23740.4117377,Nes10_dDFE.Exponential_div10
476,476,335.489365206,0.000115817399456,-23740.1571052,Nes10_dDFE.Exponential_div10
477,477,339.883077959,0.000116042684445,-23755.9966261,Nes10_dDFE.Exponential_div10
478,478,327.649170121,0.000119778099448,-23665.7823813,Nes10_dDFE.Exponential_div10
479,479,347.91257429,0.000112721584851,-23675.1778498,Nes10_dDFE.Exponential_div10
480,480,343.238671806,0.000114457278768,-23849.5151845,Nes10_dDFE.Exponential_div10
481,481,324.619115956,0.000121215933246,-23731.0865867,Nes10_dDFE.Exponential_div10
482,482,328.762806619,0.000119942475201,-23742.9840773,Nes10_dDFE.Exponential_div10
483,483,336.367440279,0.000117324191182,-23704.4358306,Nes10_dDFE.Exponential_div10
484,484,341.258544448,0.000115355015882,-23698.6099938,Nes10_dDFE.Exponential_div10
485,485,352.5842969,0.00011039086098,-23641.3238063,Nes10_dDFE.Exponential_div10
486,486,336.519656538,0.000115584345712,-23780.3884162,Nes10_dDFE.Exponential_div10
487,487,333.200963111,0.000117771913119,-23813.8844477,Nes10_dDFE.Exponential_div10
488,488,346.25710242,0.000116016396442,-23767.2726821,Nes10_dDFE.Exponential_div10
489,489,321.95624488,0.000124059327325,-23712.7740438,Nes10_dDFE.Exponential_div10
490,490,325.4514028,0.000123966999507,-23718.5308237,Nes10_dDFE.Exponential_div10
491,491,329.112729184,0.000120591738754,-23686.8819412,Nes10_dDFE.Exponential_div10
492,492,332.311947831,0.000121265681252,-23758.3187099,Nes10_dDFE.Exponential_div10
493,493,335.031717435,0.000115160963405,-23732.7462998,Nes10_dDFE.Exponential_div10
494,494,332.967424244,0.000118258821637,-23731.9114448,Nes10_dDFE.Exponential_div10
495,495,333.879372412,0.000117293185114,-23758.1417305,Nes10_dDFE.Exponential_div10
496,496,329.460629103,0.000121299809174,-23715.7020711,Nes10_dDFE.Exponential_div10
497,497,340.670822287,0.000117381989556,-23679.3234148,Nes10_dDFE.Exponential_div10
498,498,337.829510638,0.000115461053821,-23706.9310682,Nes10_dDFE.Exponential_div10
499,499,339.013073003,0.00011677756342,-23741.0117969,Nes10_dDFE.Exponential_div10
500,500,328.452060663,0.000123979494627,-23766.4037129,Nes10_dDFE.Exponential_div10
501,501,346.344168814,0.000112909417366,-23683.3600355,Nes10_dDFE.Exponential_div10
502,502,351.649968794,0.000109518292498,-23804.9872425,Nes10_dDFE.Exponential_div10
