NeSa,S_d,b,model,number,pa,product
10.7289,-45.23641,1.02541,Exp.Nes100_dDFE.Exponential_div10/,961,0.00359,0.038516751
16.70035,-44.99062,1.04129,Exp.Nes100_dDFE.Exponential_div10/,599,0.00249,0.0415838715
12.66206,-47.37415,0.98615,Exp.Nes100_dDFE.Exponential_div10/,431,0.00281,0.0355803886
11.69887,-48.81696,0.9531,Exp.Nes100_dDFE.Exponential_div10/,559,0.00319,0.0373193953
8.60007,-44.38743,1.01187,Exp.Nes100_dDFE.Exponential_div10/,31,0.0042,0.036120294
48.88291,-51.20346,0.91015,Exp.Nes100_dDFE.Exponential_div10/,892,0.0007,0.034218037
7.555,-45.49757,1.01191,Exp.Nes100_dDFE.Exponential_div10/,329,0.00485,0.03664175
11.5256,-47.34224,0.9663,Exp.Nes100_dDFE.Exponential_div10/,242,0.0031,0.03572936
10.72891,-43.63567,1.0251,Exp.Nes100_dDFE.Exponential_div10/,359,0.00355,0.0380876305
97.45992,-50.42327,0.9137,Exp.Nes100_dDFE.Exponential_div10/,886,0.00036,0.0350855712
27.29181,-48.82278,0.94411,Exp.Nes100_dDFE.Exponential_div10/,769,0.00138,0.0376626978
23.72913,-43.57496,0.995,Exp.Nes100_dDFE.Exponential_div10/,408,0.0016,0.037966608
26.36139,-46.03334,1.00019,Exp.Nes100_dDFE.Exponential_div10/,498,0.00155,0.0408601545
30.72246,-51.56318,0.91782,Exp.Nes100_dDFE.Exponential_div10/,169,0.00114,0.0350236044
6.58673,-45.16281,1.03619,Exp.Nes100_dDFE.Exponential_div10/,781,0.00557,0.0366880861
43.72519,-47.80759,0.97956,Exp.Nes100_dDFE.Exponential_div10/,941,0.00087,0.0380409153
67.74311,-47.23645,0.95482,Exp.Nes100_dDFE.Exponential_div10/,427,0.00053,0.0359038483
34.67557,-47.25963,0.95273,Exp.Nes100_dDFE.Exponential_div10/,970,0.00107,0.0371028599
49.58597,-48.43297,0.94808,Exp.Nes100_dDFE.Exponential_div10/,775,0.00071,0.0352060387
65.10607,-49.8081,0.92349,Exp.Nes100_dDFE.Exponential_div10/,929,0.00051,0.0332040957
13.34782,-44.53631,1.04542,Exp.Nes100_dDFE.Exponential_div10/,377,0.00306,0.0408443292
7.03101,-46.36766,1.00707,Exp.Nes100_dDFE.Exponential_div10/,542,0.00508,0.0357175308
84.47601,-50.21427,0.89777,Exp.Nes100_dDFE.Exponential_div10/,67,0.00038,0.0321008838
6.41732,-44.31038,1.07838,Exp.Nes100_dDFE.Exponential_div10/,683,0.0062,0.039787384
11.56523,-48.4979,0.96563,Exp.Nes100_dDFE.Exponential_div10/,558,0.00303,0.0350426469
10.7289,-43.55482,1.0736,Exp.Nes100_dDFE.Exponential_div10/,161,0.00409,0.043881201
7.09935,-39.40674,1.18156,Exp.Nes100_dDFE.Exponential_div10/,714,0.00663,0.0470686905
6.81745,-49.74752,0.96644,Exp.Nes100_dDFE.Exponential_div10/,384,0.00537,0.0366097065
32.16958,-45.80858,0.9545,Exp.Nes100_dDFE.Exponential_div10/,395,0.00116,0.0373167128
11.10423,-44.32772,1.02558,Exp.Nes100_dDFE.Exponential_div10/,221,0.0035,0.038864805
34.357,-49.07592,0.95587,Exp.Nes100_dDFE.Exponential_div10/,21,0.00118,0.04054126
21.88226,-45.24826,0.99968,Exp.Nes100_dDFE.Exponential_div10/,577,0.0018,0.039388068
16.17281,-45.74274,0.99912,Exp.Nes100_dDFE.Exponential_div10/,87,0.00241,0.0389764721
60.05905,-48.34527,0.93129,Exp.Nes100_dDFE.Exponential_div10/,308,0.00057,0.0342336585
7.84819,-46.29245,1.0152,Exp.Nes100_dDFE.Exponential_div10/,758,0.0054,0.042380226
9.98787,-47.23424,0.98102,Exp.Nes100_dDFE.Exponential_div10/,867,0.00394,0.0393522078
9.11448,-46.94313,0.98643,Exp.Nes100_dDFE.Exponential_div10/,375,0.00397,0.0361844856
15.95634,-44.37214,1.01452,Exp.Nes100_dDFE.Exponential_div10/,53,0.00236,0.0376569624
96.7997,-47.90482,0.95593,Exp.Nes100_dDFE.Exponential_div10/,852,0.00041,0.039687877
10.72876,-45.69056,0.99037,Exp.Nes100_dDFE.Exponential_div10/,633,0.00337,0.0361559212
21.21233,-47.20469,0.97756,Exp.Nes100_dDFE.Exponential_div10/,243,0.00195,0.0413640435
7.21851,-44.828,1.04729,Exp.Nes100_dDFE.Exponential_div10/,667,0.00543,0.0391965093
6.97098,-43.58589,1.10617,Exp.Nes100_dDFE.Exponential_div10/,491,0.0066,0.046008468
10.72904,-46.46144,0.97438,Exp.Nes100_dDFE.Exponential_div10/,47,0.00333,0.0357277032
13.18236,-44.95045,0.97438,Exp.Nes100_dDFE.Exponential_div10/,619,0.0028,0.036910608
12.23451,-47.05982,0.97753,Exp.Nes100_dDFE.Exponential_div10/,902,0.003,0.03670353
16.69973,-49.21934,0.9421,Exp.Nes100_dDFE.Exponential_div10/,722,0.00196,0.0327314708
96.85015,-46.10323,0.95326,Exp.Nes100_dDFE.Exponential_div10/,901,0.00037,0.0358345555
28.14456,-49.54886,0.93111,Exp.Nes100_dDFE.Exponential_div10/,675,0.00125,0.0351807
5.66349,-43.36664,1.11898,Exp.Nes100_dDFE.Exponential_div10/,668,0.00778,0.0440619522
12.79541,-43.2575,1.04839,Exp.Nes100_dDFE.Exponential_div10/,531,0.00314,0.0401775874
13.36864,-47.19018,0.9999,Exp.Nes100_dDFE.Exponential_div10/,796,0.00291,0.0389027424
12.63635,-44.59807,1.00879,Exp.Nes100_dDFE.Exponential_div10/,928,0.00307,0.0387935945
17.21941,-46.67998,0.99509,Exp.Nes100_dDFE.Exponential_div10/,626,0.00231,0.0397768371
8.69888,-46.35133,1.00712,Exp.Nes100_dDFE.Exponential_div10/,158,0.00432,0.0375791616
15.17045,-48.90723,0.92448,Exp.Nes100_dDFE.Exponential_div10/,423,0.0022,0.03337499
16.70025,-44.19227,1.01409,Exp.Nes100_dDFE.Exponential_div10/,370,0.00231,0.0385775775
17.47531,-50.92287,0.92158,Exp.Nes100_dDFE.Exponential_div10/,267,0.00192,0.0335525952
8.6393,-44.28284,1.04333,Exp.Nes100_dDFE.Exponential_div10/,90,0.00455,0.039308815
45.69634,-47.97445,0.95414,Exp.Nes100_dDFE.Exponential_div10/,222,0.0008,0.036557072
7.9417,-42.60552,1.08962,Exp.Nes100_dDFE.Exponential_div10/,840,0.00561,0.044552937
3.85747,-42.49103,1.22485,Exp.Nes100_dDFE.Exponential_div10/,883,0.01257,0.0484883979
33.58519,-49.56327,0.9479,Exp.Nes100_dDFE.Exponential_div10/,547,0.00107,0.0359361533
15.22849,-43.15364,1.04972,Exp.Nes100_dDFE.Exponential_div10/,651,0.00262,0.0398986438
49.98254,-50.49701,0.91647,Exp.Nes100_dDFE.Exponential_div10/,196,0.00072,0.0359874288
96.95687,-46.21163,0.96142,Exp.Nes100_dDFE.Exponential_div10/,635,0.00037,0.0358740419
9.46096,-44.33142,1.06647,Exp.Nes100_dDFE.Exponential_div10/,513,0.00455,0.043047368
13.92167,-46.65193,1.00502,Exp.Nes100_dDFE.Exponential_div10/,978,0.00287,0.0399551929
51.23693,-49.4285,0.937,Exp.Nes100_dDFE.Exponential_div10/,217,0.00067,0.0343287431
41.31317,-53.02771,0.88451,Exp.Nes100_dDFE.Exponential_div10/,443,0.00084,0.0347030628
18.37779,-50.65012,0.92345,Exp.Nes100_dDFE.Exponential_div10/,759,0.00189,0.0347340231
6.97324,-47.17001,1.00071,Exp.Nes100_dDFE.Exponential_div10/,1,0.0058,0.040444792
30.65304,-47.23958,0.96099,Exp.Nes100_dDFE.Exponential_div10/,946,0.00116,0.0355575264
8.47359,-46.47485,0.99511,Exp.Nes100_dDFE.Exponential_div10/,299,0.00411,0.0348264549
16.70026,-47.08833,0.96043,Exp.Nes100_dDFE.Exponential_div10/,570,0.00229,0.0382435954
6.42436,-49.2204,0.9854,Exp.Nes100_dDFE.Exponential_div10/,399,0.00597,0.0383534292
43.83884,-49.87303,0.90228,Exp.Nes100_dDFE.Exponential_div10/,83,0.00075,0.03287913
16.7003,-43.92829,1.04934,Exp.Nes100_dDFE.Exponential_div10/,80,0.00254,0.042418762
8.84167,-41.32909,1.09059,Exp.Nes100_dDFE.Exponential_div10/,904,0.00457,0.0404064319
23.92431,-46.52415,0.99921,Exp.Nes100_dDFE.Exponential_div10/,226,0.00169,0.0404320839
30.65509,-44.44586,1.01888,Exp.Nes100_dDFE.Exponential_div10/,60,0.00136,0.0416909224
6.73584,-44.71578,1.02997,Exp.Nes100_dDFE.Exponential_div10/,680,0.00563,0.0379227792
92.0614,-48.34058,0.92935,Exp.Nes100_dDFE.Exponential_div10/,676,0.00036,0.033142104
21.19268,-52.62675,0.92346,Exp.Nes100_dDFE.Exponential_div10/,908,0.00176,0.0372991168
8.04529,-46.99993,0.99971,Exp.Nes100_dDFE.Exponential_div10/,887,0.00474,0.0381346746
13.70607,-50.10759,0.94415,Exp.Nes100_dDFE.Exponential_div10/,866,0.00266,0.0364581462
6.94824,-49.46904,1.00328,Exp.Nes100_dDFE.Exponential_div10/,372,0.00548,0.0380763552
7.37675,-42.54824,1.10227,Exp.Nes100_dDFE.Exponential_div10/,277,0.00595,0.0438916625
15.77764,-46.14584,1.00087,Exp.Nes100_dDFE.Exponential_div10/,627,0.00236,0.0372352304
75.06312,-52.90607,0.88653,Exp.Nes100_dDFE.Exponential_div10/,319,0.00042,0.0315265104
6.74629,-47.45404,1.00515,Exp.Nes100_dDFE.Exponential_div10/,511,0.00579,0.0390610191
49.89711,-52.40511,0.89996,Exp.Nes100_dDFE.Exponential_div10/,363,0.00065,0.0324331215
12.3063,-47.54532,0.99494,Exp.Nes100_dDFE.Exponential_div10/,982,0.00318,0.039134034
10.38481,-44.66512,1.03345,Exp.Nes100_dDFE.Exponential_div10/,544,0.00394,0.0409161514
17.45934,-48.27163,0.97432,Exp.Nes100_dDFE.Exponential_div10/,981,0.00219,0.0382359546
32.33616,-48.87421,0.95807,Exp.Nes100_dDFE.Exponential_div10/,281,0.00123,0.0397734768
10.0364,-45.31904,1.03806,Exp.Nes100_dDFE.Exponential_div10/,920,0.00394,0.039543416
16.78664,-46.67238,1.00023,Exp.Nes100_dDFE.Exponential_div10/,821,0.0024,0.040287936
33.12782,-45.30393,1.01174,Exp.Nes100_dDFE.Exponential_div10/,8,0.00117,0.0387595494
94.80242,-48.60459,0.92032,Exp.Nes100_dDFE.Exponential_div10/,400,0.00032,0.0303367744
7.61196,-47.17917,1.00077,Exp.Nes100_dDFE.Exponential_div10/,682,0.0056,0.042626976
84.44868,-44.9726,0.98479,Exp.Nes100_dDFE.Exponential_div10/,590,0.00043,0.0363129324
96.45682,-48.89239,0.93915,Exp.Nes100_dDFE.Exponential_div10/,357,0.00037,0.0356890234
43.72519,-46.95525,0.93849,Exp.Nes100_dDFE.Exponential_div10/,373,0.00075,0.0327938925
68.1342,-48.27748,0.92891,Exp.Nes100_dDFE.Exponential_div10/,686,0.00043,0.029297706
31.66778,-45.36247,0.99194,Exp.Nes100_dDFE.Exponential_div10/,721,0.00118,0.0373679804
43.23467,-49.06351,0.91699,Exp.Nes100_dDFE.Exponential_div10/,505,0.00077,0.0332906959
48.18239,-49.88787,0.91264,Exp.Nes100_dDFE.Exponential_div10/,790,0.00077,0.0371004403
32.58628,-44.67148,1.00514,Exp.Nes100_dDFE.Exponential_div10/,96,0.00117,0.0381259476
49.84784,-46.38766,0.9592,Exp.Nes100_dDFE.Exponential_div10/,519,0.00072,0.0358904448
4.39225,-42.25294,1.127,Exp.Nes100_dDFE.Exponential_div10/,571,0.00949,0.0416824525
49.95427,-51.04182,0.91072,Exp.Nes100_dDFE.Exponential_div10/,490,0.0007,0.034967989
5.55808,-49.70437,0.9777,Exp.Nes100_dDFE.Exponential_div10/,85,0.00664,0.0369056512
10.72883,-44.5597,1.03016,Exp.Nes100_dDFE.Exponential_div10/,550,0.0035,0.037550905
32.13176,-45.67861,0.95478,Exp.Nes100_dDFE.Exponential_div10/,549,0.0012,0.038558112
8.17738,-46.87204,1.03688,Exp.Nes100_dDFE.Exponential_div10/,566,0.00548,0.0448120424
49.03822,-52.34575,0.90414,Exp.Nes100_dDFE.Exponential_div10/,492,0.0007,0.034326754
41.30608,-46.80329,0.97755,Exp.Nes100_dDFE.Exponential_div10/,144,0.00097,0.0400668976
7.48743,-47.38004,1.00181,Exp.Nes100_dDFE.Exponential_div10/,679,0.00527,0.0394587561
13.66801,-44.84477,1.0119,Exp.Nes100_dDFE.Exponential_div10/,507,0.00289,0.0395005489
26.23663,-49.17747,0.93026,Exp.Nes100_dDFE.Exponential_div10/,574,0.00132,0.0346323516
26.56118,-47.43768,0.96114,Exp.Nes100_dDFE.Exponential_div10/,288,0.00139,0.0369200402
69.26283,-46.18003,0.98517,Exp.Nes100_dDFE.Exponential_div10/,662,0.00056,0.0387871848
30.32572,-48.49733,0.95591,Exp.Nes100_dDFE.Exponential_div10/,237,0.00112,0.0339648064
15.23857,-49.75243,0.90607,Exp.Nes100_dDFE.Exponential_div10/,453,0.00214,0.0326105398
18.62437,-48.03568,0.96243,Exp.Nes100_dDFE.Exponential_div10/,910,0.00192,0.0357587904
43.72518,-51.91471,0.89052,Exp.Nes100_dDFE.Exponential_div10/,975,0.00071,0.0310448778
4.43095,-43.39021,1.11275,Exp.Nes100_dDFE.Exponential_div10/,786,0.00963,0.0426700485
2.82655,-42.01767,1.20927,Exp.Nes100_dDFE.Exponential_div10/,194,0.01542,0.043585401
13.55575,-44.85734,1.00344,Exp.Nes100_dDFE.Exponential_div10/,588,0.00287,0.0389050025
13.57248,-47.89974,0.9679,Exp.Nes100_dDFE.Exponential_div10/,663,0.00274,0.0371885952
75.06312,-48.56624,0.9315,Exp.Nes100_dDFE.Exponential_div10/,181,0.00047,0.0352796664
20.29613,-46.91687,0.9744,Exp.Nes100_dDFE.Exponential_div10/,117,0.00186,0.0377508018
24.12532,-52.37437,0.92218,Exp.Nes100_dDFE.Exponential_div10/,206,0.00164,0.0395655248
49.72645,-54.36888,0.88725,Exp.Nes100_dDFE.Exponential_div10/,623,0.00066,0.032819457
43.25031,-43.41605,1.00527,Exp.Nes100_dDFE.Exponential_div10/,297,0.00091,0.0393577821
97.21626,-51.40959,0.88038,Exp.Nes100_dDFE.Exponential_div10/,396,0.00032,0.0311092032
13.42567,-46.66388,1.00057,Exp.Nes100_dDFE.Exponential_div10/,42,0.00316,0.0424251172
42.24788,-48.40729,0.95489,Exp.Nes100_dDFE.Exponential_div10/,212,0.00089,0.0376006132
64.07369,-47.01264,0.94838,Exp.Nes100_dDFE.Exponential_div10/,798,0.00055,0.0352405295
49.94037,-49.83023,0.91935,Exp.Nes100_dDFE.Exponential_div10/,91,0.00065,0.0324612405
24.77371,-46.69446,0.9744,Exp.Nes100_dDFE.Exponential_div10/,32,0.00162,0.0401334102
94.60682,-50.90413,0.8885,Exp.Nes100_dDFE.Exponential_div10/,321,0.00032,0.0302741824
14.49013,-45.62013,1.01332,Exp.Nes100_dDFE.Exponential_div10/,271,0.00285,0.0412968705
52.31252,-49.66933,0.92797,Exp.Nes100_dDFE.Exponential_div10/,734,0.00064,0.0334800128
6.45366,-46.78801,0.99401,Exp.Nes100_dDFE.Exponential_div10/,630,0.00567,0.0365922522
11.91058,-46.28532,1.01122,Exp.Nes100_dDFE.Exponential_div10/,417,0.00349,0.0415679242
27.20019,-43.6719,1.0117,Exp.Nes100_dDFE.Exponential_div10/,275,0.00148,0.0402562812
4.98205,-45.17896,1.08173,Exp.Nes100_dDFE.Exponential_div10/,315,0.00814,0.040553887
9.50019,-45.45626,1.03778,Exp.Nes100_dDFE.Exponential_div10/,943,0.00398,0.0378107562
54.32887,-53.51405,0.86037,Exp.Nes100_dDFE.Exponential_div10/,877,0.00053,0.0287943011
9.18196,-46.58552,1.00317,Exp.Nes100_dDFE.Exponential_div10/,644,0.00452,0.0415024592
75.09437,-50.81185,0.90907,Exp.Nes100_dDFE.Exponential_div10/,72,0.00044,0.0330415228
6.41733,-43.9093,1.10995,Exp.Nes100_dDFE.Exponential_div10/,198,0.00704,0.0451780032
16.60374,-47.65448,1.00075,Exp.Nes100_dDFE.Exponential_div10/,725,0.00258,0.0428376492
38.98979,-47.66818,0.9776,Exp.Nes100_dDFE.Exponential_div10/,17,0.00101,0.0393796879
7.69247,-44.31389,1.04805,Exp.Nes100_dDFE.Exponential_div10/,303,0.00484,0.0372315548
6.72905,-46.09579,1.06608,Exp.Nes100_dDFE.Exponential_div10/,835,0.00645,0.0434023725
4.89013,-43.85621,1.09912,Exp.Nes100_dDFE.Exponential_div10/,432,0.00858,0.0419573154
43.72519,-48.18648,0.96999,Exp.Nes100_dDFE.Exponential_div10/,591,0.00087,0.0380409153
43.72519,-50.72584,0.90872,Exp.Nes100_dDFE.Exponential_div10/,664,0.00076,0.0332311444
22.05916,-46.11769,1.0109,Exp.Nes100_dDFE.Exponential_div10/,440,0.00209,0.0461036444
18.47687,-45.733,0.98729,Exp.Nes100_dDFE.Exponential_div10/,548,0.00224,0.0413881888
50.16312,-49.91475,0.93065,Exp.Nes100_dDFE.Exponential_div10/,564,0.00071,0.0356158152
6.35904,-49.04902,0.96644,Exp.Nes100_dDFE.Exponential_div10/,358,0.0055,0.03497472
6.17502,-42.84526,1.07561,Exp.Nes100_dDFE.Exponential_div10/,355,0.0066,0.040755132
8.22854,-47.0715,1.01142,Exp.Nes100_dDFE.Exponential_div10/,660,0.0046,0.037851284
49.9979,-54.18498,0.86833,Exp.Nes100_dDFE.Exponential_div10/,342,0.00065,0.032498635
49.0671,-51.82129,0.88394,Exp.Nes100_dDFE.Exponential_div10/,691,0.00065,0.031893615
9.3134,-48.9926,0.92798,Exp.Nes100_dDFE.Exponential_div10/,26,0.00363,0.033807642
6.75191,-44.341,1.04934,Exp.Nes100_dDFE.Exponential_div10/,827,0.00596,0.0402413836
10.72872,-43.02553,1.07917,Exp.Nes100_dDFE.Exponential_div10/,504,0.00389,0.0417347208
16.69366,-48.14674,0.94896,Exp.Nes100_dDFE.Exponential_div10/,2,0.00224,0.0373937984
20.79115,-45.02127,0.9997,Exp.Nes100_dDFE.Exponential_div10/,450,0.00188,0.039087362
49.79302,-48.27866,0.92878,Exp.Nes100_dDFE.Exponential_div10/,989,0.00075,0.037344765
9.49948,-45.6656,1.03497,Exp.Nes100_dDFE.Exponential_div10/,263,0.00431,0.0409427588
11.88254,-45.73639,1.01029,Exp.Nes100_dDFE.Exponential_div10/,295,0.00334,0.0396876836
7.80944,-44.43432,1.07287,Exp.Nes100_dDFE.Exponential_div10/,824,0.00576,0.0449823744
7.1097,-44.40642,1.05608,Exp.Nes100_dDFE.Exponential_div10/,918,0.00596,0.042373812
9.75711,-47.08414,0.96845,Exp.Nes100_dDFE.Exponential_div10/,532,0.00345,0.0336620295
6.79141,-48.28301,1.00016,Exp.Nes100_dDFE.Exponential_div10/,407,0.00551,0.0374206691
7.39055,-44.73193,1.06337,Exp.Nes100_dDFE.Exponential_div10/,45,0.00571,0.0422000405
8.63931,-42.43489,1.10602,Exp.Nes100_dDFE.Exponential_div10/,151,0.00526,0.0454427706
50.95725,-46.09463,0.98735,Exp.Nes100_dDFE.Exponential_div10/,322,0.00084,0.04280409
15.48839,-45.52032,1.01188,Exp.Nes100_dDFE.Exponential_div10/,903,0.00256,0.0396502784
20.95399,-49.20033,0.94802,Exp.Nes100_dDFE.Exponential_div10/,517,0.00178,0.0372981022
23.8792,-44.76017,1.00063,Exp.Nes100_dDFE.Exponential_div10/,286,0.00157,0.037490344
13.15112,-42.83808,1.03133,Exp.Nes100_dDFE.Exponential_div10/,713,0.00306,0.0402424272
94.54562,-47.19987,0.94427,Exp.Nes100_dDFE.Exponential_div10/,57,0.00036,0.0340364232
26.6586,-46.62115,0.99491,Exp.Nes100_dDFE.Exponential_div10/,489,0.00151,0.040254486
7.05224,-43.62237,1.07849,Exp.Nes100_dDFE.Exponential_div10/,837,0.00557,0.0392809768
10.9972,-45.18562,0.98729,Exp.Nes100_dDFE.Exponential_div10/,261,0.00316,0.034751152
10.72347,-43.22902,1.06845,Exp.Nes100_dDFE.Exponential_div10/,750,0.00391,0.0419287677
14.15391,-48.07363,0.95685,Exp.Nes100_dDFE.Exponential_div10/,815,0.00262,0.0370832442
10.87082,-45.58306,1.00703,Exp.Nes100_dDFE.Exponential_div10/,950,0.00358,0.0389175356
15.14972,-50.33692,0.92236,Exp.Nes100_dDFE.Exponential_div10/,563,0.00219,0.0331778868
96.52266,-48.2982,0.9612,Exp.Nes100_dDFE.Exponential_div10/,702,0.00037,0.0357133842
17.67401,-46.68627,0.98824,Exp.Nes100_dDFE.Exponential_div10/,3,0.00222,0.0392363022
9.67957,-47.90806,1.01098,Exp.Nes100_dDFE.Exponential_div10/,654,0.00436,0.0422029252
10.72891,-46.61119,0.97143,Exp.Nes100_dDFE.Exponential_div10/,875,0.00325,0.0348689575
49.55767,-51.83338,0.89018,Exp.Nes100_dDFE.Exponential_div10/,424,0.00065,0.0322124855
7.37689,-43.73982,1.06574,Exp.Nes100_dDFE.Exponential_div10/,530,0.00531,0.0391712859
7.37511,-45.51276,1.0428,Exp.Nes100_dDFE.Exponential_div10/,765,0.00534,0.0393830874
19.26809,-48.99136,0.92354,Exp.Nes100_dDFE.Exponential_div10/,401,0.00183,0.0352606047
12.71361,-47.31615,1.01143,Exp.Nes100_dDFE.Exponential_div10/,862,0.00308,0.0391579188
28.97387,-44.5663,1.00105,Exp.Nes100_dDFE.Exponential_div10/,301,0.00138,0.0399839406
38.52524,-47.54567,0.94725,Exp.Nes100_dDFE.Exponential_div10/,349,0.00095,0.036598978
17.1937,-43.83967,1.05114,Exp.Nes100_dDFE.Exponential_div10/,132,0.00243,0.041780691
5.80961,-43.33815,1.10468,Exp.Nes100_dDFE.Exponential_div10/,455,0.00722,0.0419453842
9.65212,-46.74042,0.99495,Exp.Nes100_dDFE.Exponential_div10/,467,0.00363,0.0350371956
48.86299,-47.83191,0.9578,Exp.Nes100_dDFE.Exponential_div10/,940,0.00081,0.0395790219
13.86453,-43.69522,1.04954,Exp.Nes100_dDFE.Exponential_div10/,333,0.00282,0.0390979746
79.28965,-48.72033,0.93873,Exp.Nes100_dDFE.Exponential_div10/,757,0.00046,0.036473239
23.03965,-50.88481,0.92231,Exp.Nes100_dDFE.Exponential_div10/,625,0.00161,0.0370938365
10.72347,-43.03393,1.06668,Exp.Nes100_dDFE.Exponential_div10/,747,0.00361,0.0387117267
7.32957,-45.26029,1.03605,Exp.Nes100_dDFE.Exponential_div10/,934,0.00549,0.0402393393
8.67744,-45.40188,1.04579,Exp.Nes100_dDFE.Exponential_div10/,216,0.00486,0.0421723584
10.36421,-46.14788,1.00712,Exp.Nes100_dDFE.Exponential_div10/,954,0.0037,0.038347577
7.37688,-44.09604,1.06549,Exp.Nes100_dDFE.Exponential_div10/,250,0.00607,0.0447776616
6.47437,-47.31888,1.00013,Exp.Nes100_dDFE.Exponential_div10/,12,0.00578,0.0374218586
4.68459,-43.40839,1.1147,Exp.Nes100_dDFE.Exponential_div10/,858,0.0082,0.038413638
7.91666,-44.88827,1.04883,Exp.Nes100_dDFE.Exponential_div10/,742,0.00503,0.0398207998
8.34128,-46.86059,0.99898,Exp.Nes100_dDFE.Exponential_div10/,451,0.00462,0.0385367136
47.81561,-48.39404,0.94179,Exp.Nes100_dDFE.Exponential_div10/,593,0.00075,0.0358617075
10.9623,-46.55864,1.01268,Exp.Nes100_dDFE.Exponential_div10/,935,0.00369,0.040450887
31.61909,-44.26912,1.01172,Exp.Nes100_dDFE.Exponential_div10/,18,0.00133,0.0420533897
27.20389,-46.56884,0.97091,Exp.Nes100_dDFE.Exponential_div10/,5,0.00131,0.0356370959
6.14859,-45.63949,1.04023,Exp.Nes100_dDFE.Exponential_div10/,583,0.00655,0.0402732645
7.04104,-49.62067,0.95772,Exp.Nes100_dDFE.Exponential_div10/,441,0.00512,0.0360501248
8.11948,-45.85433,1.02674,Exp.Nes100_dDFE.Exponential_div10/,629,0.00518,0.0420589064
16.65068,-46.75096,0.9997,Exp.Nes100_dDFE.Exponential_div10/,464,0.00237,0.0394621116
76.27597,-48.9539,0.92798,Exp.Nes100_dDFE.Exponential_div10/,241,0.00047,0.0358497059
18.36254,-44.80723,1.00601,Exp.Nes100_dDFE.Exponential_div10/,754,0.00195,0.035806953
10.22545,-46.71415,1.01197,Exp.Nes100_dDFE.Exponential_div10/,925,0.00382,0.039061219
12.60192,-46.35542,0.9996,Exp.Nes100_dDFE.Exponential_div10/,551,0.00301,0.0379317792
15.28725,-48.82976,0.96306,Exp.Nes100_dDFE.Exponential_div10/,44,0.00239,0.0365365275
42.3675,-49.50125,0.94072,Exp.Nes100_dDFE.Exponential_div10/,526,0.00088,0.0372834
43.72471,-45.72569,0.95705,Exp.Nes100_dDFE.Exponential_div10/,848,0.00084,0.0367287564
28.97383,-47.93876,0.95037,Exp.Nes100_dDFE.Exponential_div10/,641,0.0013,0.037665979
16.98994,-47.14263,1.00089,Exp.Nes100_dDFE.Exponential_div10/,382,0.0024,0.040775856
13.21256,-45.91569,1.01175,Exp.Nes100_dDFE.Exponential_div10/,998,0.00309,0.0408268104
4.32422,-43.92868,1.11352,Exp.Nes100_dDFE.Exponential_div10/,610,0.01013,0.0438043486
49.39737,-48.04265,0.93198,Exp.Nes100_dDFE.Exponential_div10/,324,0.00066,0.0326022642
4.1847,-49.35004,1.0001,Exp.Nes100_dDFE.Exponential_div10/,730,0.00862,0.036072114
6.68613,-45.17912,1.07667,Exp.Nes100_dDFE.Exponential_div10/,348,0.00644,0.0430586772
92.52659,-51.88556,0.90711,Exp.Nes100_dDFE.Exponential_div10/,731,0.0004,0.037010636
12.11179,-47.54738,1.00707,Exp.Nes100_dDFE.Exponential_div10/,805,0.00324,0.0392421996
14.09253,-47.34654,1.00886,Exp.Nes100_dDFE.Exponential_div10/,715,0.00279,0.0393181587
8.44265,-44.30495,1.02309,Exp.Nes100_dDFE.Exponential_div10/,256,0.00483,0.0407779995
16.08664,-47.24417,0.97755,Exp.Nes100_dDFE.Exponential_div10/,402,0.00247,0.0397340008
41.3382,-50.17698,0.92238,Exp.Nes100_dDFE.Exponential_div10/,576,0.00075,0.03100365
16.70012,-47.74999,0.95272,Exp.Nes100_dDFE.Exponential_div10/,438,0.00203,0.0339012436
9.77986,-46.43934,1.02046,Exp.Nes100_dDFE.Exponential_div10/,98,0.00396,0.0387282456
28.93985,-48.24483,0.95486,Exp.Nes100_dDFE.Exponential_div10/,61,0.00125,0.0361748125
7.12622,-48.61345,0.99513,Exp.Nes100_dDFE.Exponential_div10/,82,0.0057,0.040619454
25.78228,-46.9693,0.94409,Exp.Nes100_dDFE.Exponential_div10/,745,0.00133,0.0342904324
19.41585,-46.02909,1.01138,Exp.Nes100_dDFE.Exponential_div10/,740,0.00199,0.0386375415
9.53757,-44.42144,1.05223,Exp.Nes100_dDFE.Exponential_div10/,761,0.00415,0.0395809155
6.95303,-43.63757,1.09687,Exp.Nes100_dDFE.Exponential_div10/,294,0.00585,0.0406752255
12.54054,-45.47214,1.00016,Exp.Nes100_dDFE.Exponential_div10/,739,0.00308,0.0386248632
22.4312,-45.88073,0.97748,Exp.Nes100_dDFE.Exponential_div10/,992,0.00162,0.036338544
17.39629,-48.56417,0.94706,Exp.Nes100_dDFE.Exponential_div10/,973,0.00213,0.0370540977
4.41651,-41.3166,1.19292,Exp.Nes100_dDFE.Exponential_div10/,778,0.01064,0.0469916664
13.25529,-45.39068,0.99928,Exp.Nes100_dDFE.Exponential_div10/,376,0.00278,0.0368497062
34.42573,-48.11887,0.95902,Exp.Nes100_dDFE.Exponential_div10/,99,0.00114,0.0392453322
