,distance,pi,fitted,BGS
57,114.0,0.9378453710166738,0.9267728342799416,0.9386455020819278
58,116.0,0.9286181502591776,0.9457840198268401,0.9577773881493975
59,118.0,0.9658219057017791,0.9263734690572064,0.9370638389433734
60,120.0,0.92065898524457,0.9421365014735912,0.9528234872036144
61,122.0,0.9389461294157805,0.9491537398667037,0.9595343366313254
62,124.0,0.9509637635112818,0.9628185045197369,0.9731149097012048
63,126.0,0.9437019713086321,0.9247087106624144,0.933357638813253
64,128.0,0.9374612362973325,0.9486382384785077,0.95751597136747
65,130.0,0.9321609535223696,0.947329522660621,0.9557265583831324
66,132.0,0.9341390485855373,0.9578229108885115,0.9660701462650604
67,134.0,0.9052540451823337,0.9319927826036248,0.9392036273060241
68,136.0,0.9509553046475173,0.9562731050504849,0.9636785060975902
69,138.0,0.9594680393502724,0.9418476750430106,0.9485660830686746
70,140.0,0.936458536398234,0.930215377982703,0.9363624778240964
71,142.0,0.9578734879747391,0.9681475291462602,0.9747387363662651
72,144.0,0.9639467616216016,0.9646274539837645,0.9708209100433733
73,146.0,0.9268538006016225,0.9498367547490284,0.9554525418626506
74,148.0,0.9302701417508248,0.946421365105777,0.9516994432590361
75,150.0,0.9604608140879187,0.9666947615079541,0.9720416233843373
76,152.0,0.9798463973777881,0.9577458632018833,0.9626856405493976
77,154.0,0.9250927115409112,0.9540085716740894,0.9586473795192773
78,156.0,0.9847252590805516,0.9447887804843393,0.9490694854903613
79,158.0,0.9242606263501689,0.9607244410102065,0.9650029147240964
80,160.0,0.9240355139052634,0.9615070822205684,0.9655828797855421
81,162.0,0.9183110857699627,0.9827848203659477,0.9869224702963855
82,164.0,0.9278483657367393,0.9581362268727879,0.9617783507289157
83,166.0,0.9122349649067799,0.9600211681568251,0.9635030390855422
84,168.0,0.9445787546107105,0.9541621808185273,0.9574107544036145
85,170.0,0.9142612465952462,0.9897638053526882,0.9932115670289157
86,172.0,0.9886396716878472,0.9529674233340677,0.9558906659036143
87,174.0,0.945605888342517,0.9605979670172504,0.9634438238024097
88,176.0,0.9791137829573131,0.9670327789549896,0.9697925029493976
89,178.0,0.9506109771432816,0.9461760673074326,0.9486323756240965
90,180.0,0.9634164417682636,0.9872042213416535,0.9898570870012047
91,182.0,0.943475492175039,0.9882983476243955,0.9908282064
92,184.0,0.9556379182427572,0.963434172666732,0.9656612297506024
93,186.0,0.9597921616526801,0.9334077148226286,0.9353321845361445
94,188.0,0.9780229370639071,0.955149542972817,0.9571099724228914
95,190.0,0.9158040168861598,0.9254038747444719,0.9270981623855422
96,192.0,0.9639168220707782,0.9979789642229961,1.0
97,194.0,0.950035148663533,0.99807838892918,1.0
98,196.0,0.9767233886734817,0.9981729313989057,1.0
99,198.0,0.9245005177532182,0.9543824906263615,0.9559000466048193
