label,key,start,mid,end,pi,xsi,pi2,fwh,theta_W,tajima,KZl,sites
real,2370,2369,2369,2370,0.00871554832361,0.760074873435,0.275683046809,0.00963288458008,0.008508066751,0.0785269318639,-0.182279853037,18832
real,2160,2159,2159,2160,0.00813504724451,0.76020192435,0.246392609508,0.00838500389351,0.00809563292164,0.015699738217,-0.0522807666801,27994
real,2610,2609,2609,2610,0.00438552763819,0.608527777778,0.322967274727,0.00297125628141,0.00459728549679,-0.128663128262,0.445155323622,1000
real,450,449,449,450,0.00750389770097,0.746908932788,0.248519828855,0.00729466201994,0.00758552948732,-0.0348217281054,0.0468845462495,3342645
real,570,569,569,570,0.00766405160962,0.750280382977,0.250006663686,0.00759110064507,0.00767262062667,-0.00361376419706,0.0161607795809,2491859
real,330,329,329,330,0.00763254507418,0.751661279768,0.251739704572,0.00761245220465,0.00768970203955,-0.0240514028608,0.0044413662687,4613672
real,2190,2189,2189,2190,0.00801116835516,0.790830824089,0.25329675167,0.00963519409807,0.00839367504258,-0.146935687175,-0.327577998497,26148
real,3000,2999,2999,3000,0.00790131617145,0.73793093025,0.296730553382,0.00845207302793,0.00756792720258,0.142057258408,-0.123228462089,29946
real,1980,1979,1979,1980,0.00795561714336,0.749768753525,0.232771102305,0.00755269782599,0.00788666220629,0.0282556520365,0.0867163349304,77593
real,180,179,179,180,0.00754041426733,0.749698206135,0.250081568567,0.00743027269598,0.00760547898159,-0.0276824220072,0.0246157847209,8539888
real,1500,1499,1499,1500,0.00784373089054,0.740154112341,0.255349157425,0.00765046033662,0.00773378496847,0.0459853737075,0.0424612992388,279828
real,630,629,629,630,0.0079101180956,0.753802767178,0.25403872339,0.00803320994167,0.00787590073117,0.0140577630079,-0.0265644678493,2115558
real,750,749,749,750,0.00781646360438,0.747295053815,0.255960067672,0.00776674138369,0.00773921147886,0.0322981128785,0.0109199005756,1636143
real,2580,2579,2579,2580,0.0079,0.755708215297,0.219413523313,0.00765778894472,0.00800268216108,-0.0379577527972,0.0466114652519,1000
real,1350,1349,1349,1350,0.00788958514727,0.740430145661,0.253750646554,0.00757258482694,0.00782303686633,0.0275194887491,0.0688581460248,391338
real,1860,1859,1859,1860,0.00736466708426,0.774590517692,0.279499527833,0.00858818885767,0.00766639749836,-0.127274726822,-0.271087007852,161266
real,1590,1589,1589,1590,0.00757118049422,0.773459550934,0.251498078032,0.00828131511957,0.00787390567947,-0.12435341316,-0.153226243025,226885
real,90,89,89,90,0.00745735195051,0.752100985741,0.250797349386,0.00743765529018,0.00752795119931,-0.0303466570622,0.00444741341486,16122224
real,270,269,269,270,0.00762781640732,0.750437969996,0.253526684461,0.00762090217479,0.00762198229512,0.00247679167167,0.00154192150553,5781302
real,1620,1619,1619,1620,0.00780982030434,0.755642790666,0.257553099006,0.00805930500226,0.00774223769723,0.0282302549062,-0.0547395495494,180601
real,960,959,959,960,0.00776928222379,0.747719108164,0.256600755168,0.00775719818037,0.00773713708674,0.0134425321274,0.00265446875411,996139
real,1020,1019,1019,1020,0.00757976032002,0.755682122709,0.260946105479,0.00789418063123,0.00763336358043,-0.022720336136,-0.0700056266807,878745
real,720,719,719,720,0.0077471627636,0.750977570426,0.25019445004,0.00771890184938,0.00771697245605,0.0126585794945,0.00622451053061,1701535
real,2100,2099,2099,2100,0.00806781308368,0.730257761943,0.223907333913,0.00699867709876,0.00785784617538,0.0862556850877,0.23065260155,41279
real,1740,1739,1739,1740,0.00811008243832,0.75703468052,0.274049864372,0.00879309887609,0.00782662273845,0.117111673659,-0.148221257769,141931
real,150,149,149,150,0.00746382978174,0.753696063277,0.249066301425,0.00745321830634,0.00755620302551,-0.0395574633094,0.00238705238916,9980122
real,2730,2729,2729,2730,0.00801341708543,0.766098398169,0.128195802266,0.00574537688442,0.00834322182751,-0.117334144796,0.420189048898,1000
real,600,599,599,600,0.00775015285241,0.746353664684,0.252445796355,0.0076183551466,0.00772216178424,0.0117287370008,0.0290096096881,2242655
real,2430,2429,2429,2430,0.00946750539267,0.70005412025,0.330635327541,0.00952433630985,0.00815280816111,0.517829858688,-0.0117485934419,12510
real,1200,1199,1199,1200,0.00772872171425,0.756988748912,0.254941203004,0.0079578754493,0.00782890244203,-0.0413999529019,-0.0497437903646,590482
real,1890,1889,1889,1890,0.00777649025862,0.767114353909,0.257114148438,0.00838246823827,0.0078735982506,-0.0398731423499,-0.130690333825,110614
real,1050,1049,1049,1050,0.0076046133665,0.748310373024,0.251485782419,0.00748867003596,0.00766235701879,-0.0243825598367,0.0257169464882,841332
real,2340,2339,2339,2340,0.00674694722353,0.744030587247,0.274296002832,0.00667869053222,0.00727890676733,-0.235208981508,0.015844062016,19860
real,2130,2129,2129,2130,0.00674940978772,0.76779749762,0.253554077967,0.00733109299701,0.00713663601118,-0.175104629878,-0.138132345471,40989
real,870,869,869,870,0.00764423085672,0.758158754059,0.254878099532,0.00791646333349,0.00770490743413,-0.0254803865991,-0.0600516721029,1165274
real,1110,1109,1109,1110,0.0077247003969,0.75113281945,0.24508536282,0.00758638183881,0.00771952204558,0.00217032956157,0.0304517170668,672034
real,1440,1439,1439,1440,0.00763815202075,0.759485910031,0.263292275899,0.00810648299058,0.00770309554699,-0.0272712432419,-0.103302094361,283949
real,1560,1559,1559,1560,0.00733977692479,0.765467983799,0.269921567938,0.00812720159984,0.00744356450299,-0.0451019311261,-0.179740338022,287147
real,1290,1289,1289,1290,0.00790093685763,0.744687427005,0.255941928693,0.00787128082094,0.00766078295149,0.10141472197,0.00657835315528,420808
real,1170,1169,1169,1170,0.00765294451263,0.751998713719,0.244401553076,0.00750665043792,0.00774304762827,-0.0376484073385,0.0321092415851,615237
real,2640,2639,2639,2640,0.0122113065327,0.744613656783,0.233941688443,0.0118590452261,0.0105567296593,0.473152445143,0.0525400078238,1000
real,480,479,479,480,0.00771610276741,0.752898846286,0.251554382442,0.00774823943343,0.00773415042195,-0.00755063553121,-0.00706262804158,2936382
real,1800,1799,1799,1800,0.00790999752839,0.746376976486,0.241731735914,0.00741794630848,0.00789647084856,0.00553834174956,0.105818721704,117129
real,1680,1679,1679,1680,0.00746224987398,0.772506192592,0.232940686453,0.00773214047014,0.00775663848995,-0.122721390465,-0.0590957605479,138492
real,1470,1469,1469,1470,0.00726492530303,0.76188790249,0.251164815135,0.0075437342709,0.00752856663096,-0.113276365007,-0.0629245539223,297701
