"","label","mid","pi","xsi","pi2","fwh","theta_W","tajima","sites","B","Bsmooth"
"108","real",-158.179165004,0.00803764723996,0.750137480742,0.260568696814,0.00820021710877,0.00783516928304,0.083606076495,531878,0.96839123373012,0.962650335086654
"2","real",-167.619445408,0.00795781285999,0.750152206784,0.252333903308,0.00792764149424,0.00781483529935,0.0591890240296,449073,0.958772633733735,0.965367035388355
"197","real",167.619445408,0.00809151072283,0.744062275567,0.261206996032,0.00808013060966,0.00788690322085,0.0839301274577,494365,0.974880809979518,0.965367035388355
"54","real",177.619591131,0.00803135557896,0.750203379138,0.252572257831,0.00802704634222,0.00789875410306,0.0543078911382,368660,0.967633202284337,0.966826698491845
"142","real",-177.619591131,0.00799518015013,0.749264754352,0.251635976861,0.00795759516297,0.00778443377306,0.0875814370158,393563,0.963274716883132,0.966826698491845
"77","real",-188.212805549,0.00824200532923,0.739674914112,0.263817193705,0.00817526509125,0.00796870230633,0.110944772001,305104,0.993012690268675,0.96653805588543
"115","real",188.212805549,0.00804912427276,0.759465640127,0.254875081449,0.00841407918147,0.00796399895466,0.0345765785559,315290,0.969774008766265,0.96653805588543
"12","real",-199.434261197,0.00774129228952,0.764770203362,0.248841240331,0.00803939435882,0.00781421729888,-0.0301870114599,270803,0.932685818014458,0.965517899435742
"185","real",199.434261197,0.00822205082971,0.742398477761,0.257098257269,0.00793163803108,0.00795207040177,0.109823858254,294458,0.9906085337,0.965517899435742
"35","real",-211.321216554,0.00786279891722,0.753034266462,0.259764094287,0.00801858821647,0.00790870459737,-0.0187753917002,265630,0.947325170749398,0.964451676934096
"164","real",211.321216554,0.00814750510542,0.747420323154,0.254041722149,0.00809027385623,0.00789792347949,0.102213513339,237729,0.98162712113494,0.964451676934096
"22","real",-223.913139748,0.0078876425681,0.74925887395,0.258536356892,0.00795084076913,0.0077757527541,0.0465415711462,222260,0.950318381698795,0.963348883343227
"177","real",223.913139748,0.00779728365195,0.747546076191,0.25301437129,0.00768706924464,0.00779708875705,8.08484623385e-05,234536,0.939431765295181,0.963348883343227
"26","real",237.251839606,0.00821458899287,0.741340054265,0.260095630664,0.00810831936967,0.00793169248835,0.115361330189,224266,0.989709517213253,0.961797261659872
"172","real",-237.251839606,0.00781184879581,0.742588792863,0.271237285445,0.00787301450557,0.00772665257365,0.0356591476805,177792,0.941186601904819,0.961797261659872
"37","real",251.381604468,0.0076680086274,0.741202022258,0.242240080251,0.00718482748905,0.00767572507605,-0.00325088387907,154881,0.92385646113253,0.96014066708779
"161","real",-251.381604468,0.00773029088263,0.758253928689,0.260732316434,0.00820920389926,0.00773459579598,-0.00179985820772,158171,0.931360347304819,0.96014066708779
"173","real",266.34934924,0.00769535762613,0.749550365997,0.248807111246,0.00754779166717,0.00768077356794,0.00613998697464,149880,0.927151521220482,0.958335672860469
"176","real",-266.34934924,0.0083809111647,0.758011408837,0.248550268233,0.00856324827459,0.00830206098363,0.0307101216303,126194,1.00974833309639,0.958335672860469
"96","real",282.204771163,0.00781183824973,0.743601670929,0.256242634054,0.00767397722142,0.00780740490453,0.00183607890977,134909,0.941185331292771,0.956142727096426
"97","real",-282.204771163,0.00833592828929,0.752966225153,0.264193773814,0.00866031302212,0.00810162038848,0.0935094714324,120363,1.00432870955301,0.956142727096426
"40","real",299.000514822,0.00791465993247,0.75040912993,0.256094845102,0.00794224063357,0.0078372236674,0.0319690268003,1010010,0.953573485839759,0.953770146740636
"158","real",-299.000514822,0.00791997073251,0.749662406245,0.249138232005,0.00781456016878,0.00782276478591,0.0402042131684,849307,0.954213341266265,0.953770146740636
