Unnamed: 0,rep,NeSa1,pa1,NeSa2,pa2,AIC,identifier,product1,product2
347,347,2.0055577926200003,303.19630123099995,0.717973026105,80.04723899388888,-4439.98264742,BimodalDFE,24.323108185095716,1.034491651412266
348,348,0.9719321181549999,3.56548310693,2.80539811015,868.9051893966667,-13418.3039575,BimodalDFE,0.1386163019345738,43.87724957219286
349,349,1.3604192244875,5.541870815730001,2.757579416745,2.2304842999333334,-27557.8084588,BimodalDFE,0.3015707038938127,0.11071327670764274
350,350,1.37174210685,5.467537079959999,0.054106283623000004,124.3428066588889,-27429.7032708,BimodalDFE,0.30000203333379305,0.12109908894418255
351,351,1.33431698829,5.736099059059999,2.769650072545,2.114917602011111,-27489.006652999997,BimodalDFE,0.3061509768407216,0.10543647041706188
352,352,1.33232905937,5.699818501799999,0.05426313262899999,105.88550486922223,-27377.3747927,BimodalDFE,0.30376135292331663,0.10342222549573013
353,353,1.3502326876925,5.631097887509999,0.054375732238999996,112.83636951,-27489.773659500002,BimodalDFE,0.3041316974124874,0.11044008387533921
354,354,1.47543675853,1425.4550841299997,0.007738710539049999,558.6276003422222,-4157.33981383,BimodalDFE,84.12675315035501,0.07781503136710619
355,355,1.630958371525,1273.75140887,0.31483557814950003,1075.0923180844445,-3940.17492674,BimodalDFE,83.09742094153158,6.09259160750764
356,356,1.366831827545,5.500169221849999,2.7382637440349997,2.2848206802333335,-27448.8239843,BimodalDFE,0.3007122539723198,0.11261594934547782
357,357,1.3565630079925,5.589998017499999,2.6957878413200005,2.152240744655556,-27411.022331099997,BimodalDFE,0.30332738101167644,0.10443571975864711
358,358,1.3385267628950002,5.70253038161,2.7336491864949997,2.0504460999888887,-27472.2975035,BimodalDFE,0.3053195812802729,0.10089360563735648
359,359,1.18451102853,142.42901451199998,0.99401653756,6.343467140355555,-7882.19775094,BimodalDFE,6.748349538884936,0.11349920237367353
360,360,1.3543389561025,5.517752399809999,0.053550792719499994,110.0699285531111,-27452.0773347,BimodalDFE,0.29891628100762957,0.10609797471476087
361,361,1.3560926205975,5.54453030123,0.053595107110499994,105.00746431644446,-27451.4208492,BimodalDFE,0.30075586504708945,0.10130195335395323
362,362,2.3689169828275003,4.683953261509999,2.249608060535,5.904517669077777,-18255.580359400003,BimodalDFE,0.44383585711845186,0.23909130975471657
363,363,1.8371938860675,0.074593946462,0.07929597220800001,75.65753007122223,-14204.8333724,BimodalDFE,0.005481741695105313,0.10798807323336411
364,364,1.34611299886,5.56273173594,3.3201095093550004,18.43137775577778,-27048.430985799998,BimodalDFE,0.2995226199567955,1.1014954660344964
365,365,1.3365408936975,5.73578699862,2.4873679162199998,2.4401151164333332,-27518.0990546,BimodalDFE,0.3066445552477631,0.10925035294499463
366,366,0.9232628747424999,126.75653794299998,13.6776392901,30.68594018111111,-8584.97173502,BimodalDFE,4.6811842245464375,7.554801979346826
367,367,1.3496622579125,5.57814161691,0.053933740471000004,114.45600429111111,-27424.6466054,BimodalDFE,0.3011442883853774,0.11111472775412008
368,368,1.3360905543200001,5.70885340322,2.6235777908799998,2.171206655566667,-27440.715372400005,BimodalDFE,0.3051018043215932,0.10253393209719988
369,369,1.65418886674,157.67590688200002,1.49595815905,173.1649429488889,-6090.86128377,BimodalDFE,10.433029188693494,4.662855166784725
370,370,0.5135040948375,5.480868256939999,0.8823464385850001,602.6020251299999,-16482.464662799997,BimodalDFE,0.11257793172814244,9.570667513636154
371,371,4.108897979,4.60853047803,45.311394353800004,7.997140867255555,-6753.7996232,BimodalDFE,0.7574392626934948,6.52250886370392
372,372,1.3522510949575002,5.606561808709999,2.798325390315,2.087631441877778,-27549.237571200003,BimodalDFE,0.303259173791,0.10515369724967698
373,373,1.3561422076874998,5.57137702051,0.05409137291699999,106.97376582355555,-27477.7999699,BimodalDFE,0.30222318129815345,0.1041544414709599
374,374,1.349261539215,5.675286459680001,4.718879311465001,7.465728721488889,-27380.2172297,BimodalDFE,0.30629782976295544,0.6341377105591914
375,375,1.3726770902225,5.440771226919999,0.0534775594365,112.5757617711111,-27439.532629799996,BimodalDFE,0.2987368806533939,0.10836498584202946
376,376,1.2540008311525,11.7244161653,19.3756652678,127.87567227444444,-5963.50726876,BimodalDFE,0.5880971046425603,44.59817199392151
377,377,1.36723099611,5.48076611896,2.812319869525,2.2822124040333334,-27460.785840499997,BimodalDFE,0.2997389328108648,0.11552960322610849
378,378,1.3537138381725,5.5940051435500004,0.053823732343500005,101.68911128900001,-27418.4468549,BimodalDFE,0.30290728694527114,0.09851917514881539
379,379,1.26300136128,28.4003395985,9.713466240799999,12.637423834222222,-11112.126831200001,BimodalDFE,1.4347867029487915,2.2095574161191793
380,380,1.5614970421424998,161.61308713600002,28.983362136849998,23.247743024,-5400.65951327,BimodalDFE,10.094334301375286,12.128359588722363
381,381,1.05147449521,7.943883424149999,0.0452374161408,61.997107760222214,-22928.907665400002,BimodalDFE,0.33411163253660825,0.05048260133895348
382,382,1.359577329825,5.58519186125,1.7438451353800002,1.8053489956777775,-27491.371944200004,BimodalDFE,0.3037400094911439,0.0566684831479655
383,383,1.36084725868,5.50872860761,2.8905426296799996,2.1225732842111107,-27493.761790200002,BimodalDFE,0.2998615289791265,0.11043699412737776
384,384,1.5111780512275,4.5240896131,5.805275463199999,0.2982698451433333,-27211.1508408,BimodalDFE,0.2734681970041213,0.03116769504161502
385,385,1.0205194109375,0.019889392975900002,10.21887845815,843.6090118566667,-11696.6140176,BimodalDFE,0.0008119004641467968,155.17328325053938
386,386,1.97645139319,222.45618983100002,12.2170343394,195.0637213577778,-4723.99412296,BimodalDFE,17.586953852608765,42.89580327958424
387,387,1.07214848919,109.40012901700001,0.00038487656395249997,587.9012740444443,-7818.65726686,BimodalDFE,4.691727321710705,0.004072849601355411
388,388,1.36694532893,5.5234762751,2.54392178585,2.496980946288889,-27461.8593847,BimodalDFE,0.30201160374814484,0.11433823610609972
389,389,0.5647989127899999,109.510339362,5.36497589935,103.7852328248889,-11695.297732500001,BimodalDFE,2.4740528244368614,10.022494910651234
390,390,1.3377513388575,5.746473283109999,2.686090362485,1.3612221746333335,-27488.2304449,BimodalDFE,0.3074940931275702,0.06581458376070247
391,391,1.35486218565,5.57172496146,0.00015064649527850004,1.2517399515,-27227.631817100002,BimodalDFE,0.3019567783649743,3.394264260483983e-06
392,392,1.3541571430925001,5.61440794189,2.72271334717,2.1653746691555553,-27475.352220599998,BimodalDFE,0.3041116247498242,0.10612250124000576
