,rep,NeSa,pa,AIC,identifier
656,656,519.795824,0.000582399799117,-27408.2196784,Nes200_dDFE.Exponential
657,657,517.321281477,0.000584910156182,-27357.2550968,Nes200_dDFE.Exponential
658,658,518.082242787,0.000587648204935,-27388.6016793,Nes200_dDFE.Exponential
659,659,517.732702149,0.00058727529261,-27455.1885543,Nes200_dDFE.Exponential
660,660,526.19285996,0.000569948769034,-27372.8703261,Nes200_dDFE.Exponential
661,661,514.417290142,0.000592131251875,-27414.263694,Nes200_dDFE.Exponential
662,662,513.599122686,0.000594488776237,-27483.7223414,Nes200_dDFE.Exponential
663,663,512.374581024,0.000592839033305,-27403.2645723,Nes200_dDFE.Exponential
664,664,514.464230389,0.000589891726387,-27405.5273494,Nes200_dDFE.Exponential
665,665,512.502067084,0.000597577778419,-27476.2554088,Nes200_dDFE.Exponential
666,666,516.032259707,0.000589902889403,-27470.9384243,Nes200_dDFE.Exponential
667,667,514.43172764,0.000591296505287,-27409.3868495,Nes200_dDFE.Exponential
668,668,513.364502321,0.000595852388848,-27517.7127423,Nes200_dDFE.Exponential
669,669,525.924419365,0.000573408900621,-27402.7045264,Nes200_dDFE.Exponential
670,670,522.246183069,0.000578003650108,-27308.8804064,Nes200_dDFE.Exponential
671,671,518.074719669,0.000587370945351,-27418.7729982,Nes200_dDFE.Exponential
672,672,519.98164843,0.000584265106945,-27334.9858513,Nes200_dDFE.Exponential
673,673,519.633109704,0.000584977024962,-27412.3695306,Nes200_dDFE.Exponential
674,674,522.981782997,0.000577174542406,-27351.6367656,Nes200_dDFE.Exponential
675,675,520.137845948,0.000584262622281,-27428.5480891,Nes200_dDFE.Exponential
676,676,517.122697155,0.000590269319826,-27497.8724221,Nes200_dDFE.Exponential
677,677,516.209943061,0.000590395474828,-27359.800153,Nes200_dDFE.Exponential
678,678,519.325566668,0.000587225624357,-27391.0333618,Nes200_dDFE.Exponential
679,679,519.153275645,0.000586417669309,-27437.2565636,Nes200_dDFE.Exponential
680,680,518.235969654,0.000587029076971,-27405.6919753,Nes200_dDFE.Exponential
681,681,514.028135645,0.000595819249456,-27413.8696247,Nes200_dDFE.Exponential
682,682,514.138456024,0.000592585644328,-27381.4779364,Nes200_dDFE.Exponential
683,683,525.33772508,0.000576078555452,-27387.0497672,Nes200_dDFE.Exponential
684,684,511.677628453,0.000596978186557,-27404.4135196,Nes200_dDFE.Exponential
685,685,511.675376594,0.000596152551261,-27351.5574389,Nes200_dDFE.Exponential
686,686,516.573360744,0.000588149164581,-27475.2062918,Nes200_dDFE.Exponential
687,687,520.566369031,0.000584108048701,-27515.231224,Nes200_dDFE.Exponential
688,688,517.100888374,0.000588461553832,-27378.7071908,Nes200_dDFE.Exponential
689,689,513.647889458,0.000594303331044,-27380.8121858,Nes200_dDFE.Exponential
690,690,518.196206717,0.000589803751286,-27384.6563964,Nes200_dDFE.Exponential
691,691,519.997080613,0.000586727269052,-27403.1163774,Nes200_dDFE.Exponential
692,692,516.559433769,0.000586699542995,-27339.998899,Nes200_dDFE.Exponential
693,693,519.455457113,0.000585382915547,-27374.813482,Nes200_dDFE.Exponential
