,Unnamed: 0,rep,NeSa,pa,AIC,identifier,product
227,227,227,9.45437811105,8.89421869488e-08,-23151.093264400002,Nes10_dDFE.Exponential_div10,1.6817861308753035e-09
228,228,228,46.100161936300005,4.803479836109999e-07,-23138.719052400003,Nes10_dDFE.Exponential_div10,4.4288239660484554e-08
229,229,229,147.435594721,4.8588355561199994e-08,-23156.7913766,Nes10_dDFE.Exponential_div10,1.432730619736186e-08
230,230,230,83.08504619200001,1.4263035197399999e-08,-23243.5640535,Nes10_dDFE.Exponential_div10,2.3700898764282018e-09
231,231,231,1.69256142662,7.4188816201499994e-06,-23145.3794241,Nes10_dDFE.Exponential_div10,2.5113825717851962e-08
232,232,232,4.00251621526,7.94263210757e-06,-23211.3926273,Nes10_dDFE.Exponential_div10,6.358102760478727e-08
233,233,233,22.32453335245,4.2595926785800005e-08,-23184.8299099,Nes10_dDFE.Exponential_div10,1.9018683764162214e-09
234,234,234,51.7370780735,2.4123480990599997e-08,-23183.1136103,Nes10_dDFE.Exponential_div10,2.4961568388305306e-09
235,235,235,10.87143784275,5.4164450702400006e-08,-23185.9280935,Nes10_dDFE.Exponential_div10,1.1776909181956766e-09
236,236,236,34.456659742,6.500910920689999e-09,-23171.8756911,Nes10_dDFE.Exponential_div10,4.4799935121453456e-10
237,237,237,39.229912847550004,1.45328193923e-09,-23239.5123654,Nes10_dDFE.Exponential_div10,1.1402424763782272e-10
238,238,238,0.18871013526549998,7.256296563619999e-05,-23194.759516799997,Nes10_dDFE.Exponential_div10,2.7386734120946257e-08
239,239,239,32.838017009750004,4.55744331163e-07,-23174.6692625,Nes10_dDFE.Exponential_div10,2.993148019765546e-08
240,240,240,35.1162125214,3.94684285254e-09,-23183.3142143,Nes10_dDFE.Exponential_div10,2.771963447967265e-10
241,241,241,35.55583594465,5.905831379489999e-09,-23054.7702747,Nes10_dDFE.Exponential_div10,4.199735432918248e-10
242,242,242,0.6860832163849999,6.60239529715e-06,-23152.923907,Nes10_dDFE.Exponential_div10,9.05958520262774e-09
243,243,243,33.653086324949996,5.62438984275e-09,-23124.6530859,Nes10_dDFE.Exponential_div10,3.785561538064754e-10
244,244,244,2.229460116205,4.86660711729e-07,-23258.825518,Nes10_dDFE.Exponential_div10,2.1699812938474885e-09
245,245,245,5.5830416815,2.08200678919e-06,-23189.7013041,Nes10_dDFE.Exponential_div10,2.324786137042751e-08
246,246,246,42.1366340455,5.110523115799999e-08,-23137.509983300002,Nes10_dDFE.Exponential_div10,4.3068048462306595e-09
247,247,247,21.406041458849998,3.772537837679999e-09,-23155.497334599997,Nes10_dDFE.Exponential_div10,1.615102027169168e-10
248,248,248,47.058891900300004,3.86579657174e-09,-23131.4089208,Nes10_dDFE.Exponential_div10,3.6384020595612607e-10
249,249,249,72.7679334785,6.791456286240001e-08,-23145.5291162,Nes10_dDFE.Exponential_div10,9.884004785185062e-09
250,250,250,12.570482781900001,5.7948645881800004e-08,-23151.0152725,Nes10_dDFE.Exponential_div10,1.4568849105831747e-09
251,251,251,49.235664430099995,4.637401573859999e-09,-23163.6521775,Nes10_dDFE.Exponential_div10,4.5665109543637705e-10
252,252,252,0.10619073083649999,4.12182621368e-06,-23281.144200299997,Nes10_dDFE.Exponential_div10,8.753994760234457e-10
253,253,253,88.90447862250001,6.866729407309999e-10,-23138.5245001,Nes10_dDFE.Exponential_div10,1.2209659955973681e-10
254,254,254,0.07804640911050001,0.0029511615051700003,-23137.7762262,Nes10_dDFE.Exponential_div10,4.6065511636731363e-07
255,255,255,81.951985466,2.1176560505199998e-07,-23166.8034576,Nes10_dDFE.Exponential_div10,3.47092235748404e-08
256,256,256,0.10710126502600001,0.000996314264978,-23051.039695299998,Nes10_dDFE.Exponential_div10,2.1341303628518636e-07
257,257,257,0.1312745591675,1.66533453694e-12,-23136.7264287,Nes10_dDFE.Exponential_div10,4.3723211440642247e-16
258,258,258,84.70111146499998,2.85682588697e-08,-23178.1491293,Nes10_dDFE.Exponential_div10,4.839526557766869e-09
259,259,259,95.342896193,8.75188810312e-09,-23146.502295299997,Nes10_dDFE.Exponential_div10,1.6688607178170438e-09
260,260,260,1.618256965515,9.58420565134e-07,-23214.3933899,Nes10_dDFE.Exponential_div10,3.1019415108418366e-09
261,261,261,20.07882471035,8.68638494467e-09,-23232.356946400003,Nes10_dDFE.Exponential_div10,3.4882480134130446e-10
262,262,262,47.98725671185,7.538414337199999e-09,-23168.0558713,Nes10_dDFE.Exponential_div10,7.234956479990138e-10
263,263,263,0.102422690487,0.000218020003162,-23094.2916469,Nes10_dDFE.Exponential_div10,4.4660390607672576e-08
264,264,264,29.929424977400004,5.69723712651e-07,-23182.2071878,Nes10_dDFE.Exponential_div10,3.410300623126781e-08
265,265,265,60.524845427,3.7136960173699997e-09,-23132.9986784,Nes10_dDFE.Exponential_div10,4.4954175482836953e-10
266,266,266,42.883314350949995,4.63629135083e-09,-23112.3918539,Nes10_dDFE.Exponential_div10,3.976390788404669e-10
267,267,267,79.522931681,4.7301607075699996e-08,-23234.0581462,Nes10_dDFE.Exponential_div10,7.523124935764794e-09
268,268,268,69.089876614,4.4408920985e-12,-23181.674498,Nes10_dDFE.Exponential_div10,6.136413742829051e-13
269,269,269,36.4761178219,1.60050306341e-07,-23116.166505200003,Nes10_dDFE.Exponential_div10,1.167602766305101e-08
270,270,270,35.54653200415,4.314326673689999e-09,-23191.4193542,Nes10_dDFE.Exponential_div10,3.067187023653592e-10
271,271,271,39.843980382800005,8.98781049585e-09,-23208.0624387,Nes10_dDFE.Exponential_div10,7.162202901619428e-10
272,272,272,4.5742336341000005,5.551115123129999e-13,-23153.4657588,Nes10_dDFE.Exponential_div10,5.078419500596482e-15
273,273,273,22.24020039115,4.4972692236899995e-07,-23163.3904176,Nes10_dDFE.Exponential_div10,2.0004033749563436e-08
274,274,274,31.9844234814,5.551115123129999e-13,-23143.313424400003,Nes10_dDFE.Exponential_div10,3.550984337843876e-14
275,275,275,42.0470008151,7.91200438499e-09,-23124.2275503,Nes10_dDFE.Exponential_div10,6.653521096494986e-10
276,276,276,0.24443556533600003,5.46698353254e-06,-23106.2138089,Nes10_dDFE.Exponential_div10,2.6726504209180345e-09
277,277,277,48.9135794037,4.8699932975199995e-09,-23179.2692101,Nes10_dDFE.Exponential_div10,4.764176077074626e-10
278,278,278,45.9006369686,1.5965007094099999e-09,-23228.4314272,Nes10_dDFE.Exponential_div10,1.4656079896548153e-10
279,279,279,51.345294725500004,4.09505762633e-09,-23149.5561885,Nes10_dDFE.Exponential_div10,4.2052388148364064e-10
280,280,280,35.824122910199996,6.26576568408e-08,-23107.0720811,Nes10_dDFE.Exponential_div10,4.489311199859906e-09
281,281,281,4.83616508991,6.55445697717e-07,-23166.0908665,Nes10_dDFE.Exponential_div10,6.339687203261316e-09
282,282,282,1.444929677565,7.033584825679999e-07,-23165.700964900003,Nes10_dDFE.Exponential_div10,2.0326070908591757e-09
283,283,283,37.97381476935,8.50097769955e-09,-23122.880331200002,Nes10_dDFE.Exponential_div10,6.456291050421735e-10
284,284,284,28.2971791613,1.5066836667200003e-08,-23150.992598400004,Nes10_dDFE.Exponential_div10,8.526979531316053e-10
285,285,285,33.18894718995,3.4489078259999993e-09,-23205.024498599996,Nes10_dDFE.Exponential_div10,2.289312394002385e-10
286,286,286,34.8772287774,1.3968270984299998e-08,-23269.1554348,Nes10_dDFE.Exponential_div10,9.743491654882987e-10
287,287,287,19.503225085700002,1.1620648887599999e-07,-23172.1000336,Nes10_dDFE.Exponential_div10,4.5328026179350424e-09
288,288,288,137.9955947315,1.3937184739599998e-08,-23213.2583042,Nes10_dDFE.Exponential_div10,3.846540194047776e-09
289,289,289,11.4041035943,1.3687384559099999e-08,-23173.706775799998,Nes10_dDFE.Exponential_div10,3.1218470289399725e-10
290,290,290,44.16109850165,1.1529666110699999e-09,-23247.0095124,Nes10_dDFE.Exponential_div10,1.0183254416115171e-10
291,291,291,42.434958284050005,5.90694160252e-09,-23155.5929958,Nes10_dDFE.Exponential_div10,5.013216409785114e-10
292,292,292,2.2850538412750003,4.88498130835e-11,-23158.4631018,Nes10_dDFE.Exponential_div10,2.2324890606403487e-13
293,293,293,10.07025868705,8.969880394009999e-08,-23229.094573599996,Nes10_dDFE.Exponential_div10,1.8065803191915736e-09
294,294,294,10.3289523841,1.59999791194e-08,-23117.8868469,Nes10_dDFE.Exponential_div10,3.305260449417537e-10
295,295,295,5.52504562615,2.08046468941e-06,-23134.0009519,Nes10_dDFE.Exponential_div10,2.2989324665168474e-08
296,296,296,215.48480623700002,4.3165915286599996e-07,-23124.237445299997,Nes10_dDFE.Exponential_div10,1.8603197783151515e-07
297,297,297,30.102993436400006,1.42968969996e-08,-23182.8152423,Nes10_dDFE.Exponential_div10,8.607587930796915e-10
298,298,298,42.15084244575,8.58146886884e-09,-23151.6803711,Nes10_dDFE.Exponential_div10,7.234322844871666e-10
299,299,299,33.37190057595,3.11028980349e-09,-23133.8175271,Nes10_dDFE.Exponential_div10,2.075925641689187e-10
300,300,300,7.658469674850001,1.16046061649e-07,-23213.8748566,Nes10_dDFE.Exponential_div10,1.7774704880492804e-09
301,301,301,2.3514185479350003,2.18158824339e-09,-23179.633455000003,Nes10_dDFE.Exponential_div10,1.0259654118928364e-11
302,302,302,1.5557641122449999,6.38349062498e-05,-23210.604892099997,Nes10_dDFE.Exponential_div10,1.986241125039258e-07
303,303,303,0.8109941706399999,1.18935655768e-05,-23163.8339676,Nes10_dDFE.Exponential_div10,1.9291224701818736e-08
304,304,304,127.03418182600001,1.4241663404100001e-07,-23186.689101,Nes10_dDFE.Exponential_div10,3.6183561167622596e-08
305,305,305,22.8488811885,7.56394946677e-09,-23164.843006,Nes10_dDFE.Exponential_div10,3.456555653640913e-10
306,306,306,50.906914162999996,3.3392177911699994e-08,-23017.098291299997,Nes10_dDFE.Exponential_div10,3.3997854693330726e-09
307,307,307,9.38331619365,1.1569134539300001e-07,-23279.8617612,Nes10_dDFE.Exponential_div10,2.1711369493825844e-09
308,308,308,24.743552804300002,1.0680900608399999e-08,-23144.1295588,Nes10_dDFE.Exponential_div10,5.285668564028508e-10
309,309,309,106.85136310850001,1.61370916629e-09,-23159.2279447,Nes10_dDFE.Exponential_div10,3.448540481575352e-10
310,310,310,9.555340458649999,5.553371651419999e-06,-23152.375015999998,Nes10_dDFE.Exponential_div10,1.0612871364546697e-07
311,311,311,0.2673946585235,0.0012406460908599998,-23151.8164218,Nes10_dDFE.Exponential_div10,6.634842756280497e-07
312,312,312,23.9192324947,7.442935157089999e-09,-23151.1503241,Nes10_dDFE.Exponential_div10,3.5605859293082435e-10
313,313,313,35.11859028175,8.006928453599999e-09,-23101.3592863,Nes10_dDFE.Exponential_div10,5.62384079554529e-10
314,314,314,23.66108263165,1.6854850848299996e-08,-23170.442243,Nes10_dDFE.Exponential_div10,7.976080373315247e-10
315,315,315,183.6829162645,3.958444683149999e-08,-23133.2216582,Nes10_dDFE.Exponential_div10,1.4541973265453932e-08
316,316,316,52.780178716,6.84619028135e-09,-23091.0745321,Nes10_dDFE.Exponential_div10,7.226862931467906e-10
317,317,317,52.550445705499996,5.20916643154e-09,-23086.658170599996,Nes10_dDFE.Exponential_div10,5.474880354631119e-10
318,318,318,42.6094856494,7.34190486185e-09,-23168.5751125,Nes10_dDFE.Exponential_div10,6.256695797005154e-10
319,319,319,77.220608464,7.170541937999999e-08,-23159.076921400003,Nes10_dDFE.Exponential_div10,1.1074272229379794e-08
320,320,320,7.45902985605,6.685207942779999e-08,-23214.906047599998,Nes10_dDFE.Exponential_div10,9.973033127819723e-10
321,321,321,42.9195376725,8.461342737579999e-08,-23141.9066434,Nes10_dDFE.Exponential_div10,7.263138367709982e-09
322,322,322,98.149976883,5.5784266095300005e-08,-23176.894022,Nes10_dDFE.Exponential_div10,1.0950448855377632e-08
323,323,323,4.948381260694999,0.0,-23130.1114659,Nes10_dDFE.Exponential_div10,0.0
324,324,324,0.46503815282499994,0.0,-23191.2065428,Nes10_dDFE.Exponential_div10,0.0
325,325,325,23.17570503855,5.3052562343199994e-08,-23218.6132108,Nes10_dDFE.Exponential_div10,2.459061072810576e-09
326,326,326,13.40847650165,2.02006744665e-07,-23219.173693,Nes10_dDFE.Exponential_div10,5.417205378030928e-09
327,327,327,46.02714902055,6.2538862977099995e-09,-23147.1243007,Nes10_dDFE.Exponential_div10,5.756971131645478e-10
328,328,328,31.309252348950004,1.51473278365e-08,-23181.3212337,Nes10_dDFE.Exponential_div10,9.485030192905067e-10
329,329,329,36.88183024595,9.48185974181e-09,-23100.2936873,Nes10_dDFE.Exponential_div10,6.994166828266874e-10
330,330,330,2.54483068556,1.3379242158599997e-07,-23175.5983029,Nes10_dDFE.Exponential_div10,6.809581198948658e-10
331,331,331,87.3023738675,1.9401147355299998e-09,-23140.1991503,Nes10_dDFE.Exponential_div10,3.387532439741719e-10
332,332,332,44.48574796765,1.8435253323899999e-09,-23121.513642700003,Nes10_dDFE.Exponential_div10,1.6402120661735948e-10
333,333,333,30.66564509495,9.950373858200001e-09,-23283.0898277,Nes10_dDFE.Exponential_div10,6.102692665952592e-10
334,334,334,8.1610836884,1.8402923629399997e-05,-23169.1444806,Nes10_dDFE.Exponential_div10,3.003755997015345e-07
335,335,335,39.7068089719,6.220801651579999e-07,-23108.011476,Nes10_dDFE.Exponential_div10,4.9401636566273406e-08
336,336,336,118.5722858465,9.459377725560002e-08,-23298.6690521,Nes10_dDFE.Exponential_div10,2.2432400792102312e-08
337,337,337,0.8656098566499999,4.5182285690599996e-06,-23164.074759400002,Nes10_dDFE.Exponential_div10,7.822046367951922e-09
338,338,338,20.461503726900002,3.79241082982e-08,-23122.3400906,Nes10_dDFE.Exponential_div10,1.551968566565957e-09
339,339,339,19.74297817805,0.0,-23198.4810332,Nes10_dDFE.Exponential_div10,0.0
340,340,340,6.241681804899999,2.20877760526e-07,-23138.994726099998,Nes10_dDFE.Exponential_div10,2.757297397964387e-09
341,341,341,21.368302921599998,1.5315304580100001e-07,-23263.5081115,Nes10_dDFE.Exponential_div10,6.545241352082894e-09
342,342,342,4.145002391495,0.0,-23158.5868463,Nes10_dDFE.Exponential_div10,0.0
343,343,343,21.91532814805,8.6251727982e-07,-23203.1067968,Nes10_dDFE.Exponential_div10,3.780469844123753e-08
344,344,344,20.572267466299998,4.0260017542e-08,-23225.5082382,Nes10_dDFE.Exponential_div10,1.6564796981439078e-09
345,345,345,24.122593190750003,3.33794103469e-08,-23165.6129787,Nes10_dDFE.Exponential_div10,1.6103958734907604e-09
346,346,346,13.5603330228,4.6437464984499996e-07,-23141.3405365,Nes10_dDFE.Exponential_div10,1.2594149798488681e-08
347,347,347,1204.23202613,9.307110637739999e-08,-23131.182276800002,Nes10_dDFE.Exponential_div10,2.241584140140343e-07
348,348,348,56.199916808,2.7944313529800003e-09,-23111.5054805,Nes10_dDFE.Exponential_div10,3.140936191262858e-10
349,349,349,12.294780612450001,1.4461210007299998e-08,-23166.8653188,Nes10_dDFE.Exponential_div10,3.555948088606399e-10
350,350,350,33.5198096487,2.1327384303e-09,-23144.8066815,Nes10_dDFE.Exponential_div10,1.4297797242824645e-10
351,351,351,40.70996613325,1.4390710845200003e-08,-23158.005466299997,Nes10_dDFE.Exponential_div10,1.171690702282971e-09
352,352,352,84.910170617,4.5545789362199995e-08,-23126.712503799998,Nes10_dDFE.Exponential_div10,7.734601491260691e-09
353,353,353,5.3539431912,2.1969814856199997e-06,-23108.0058474,Nes10_dDFE.Exponential_div10,2.3525028132255317e-08
354,354,354,374.617293615,4.4126591269799996e-07,-23209.6525967,Nes10_dDFE.Exponential_div10,3.3061168395895526e-07
355,355,355,0.10697491719399999,6.552378140070001e-05,-23108.3752838,Nes10_dDFE.Exponential_div10,1.401880217915528e-08
356,356,356,2.1325616545950004,1.91819504725e-06,-23229.6036293,Nes10_dDFE.Exponential_div10,8.18133840759879e-09
357,357,357,29.664081699849998,3.92741394961e-09,-23174.962938999997,Nes10_dDFE.Exponential_div10,2.330062565407232e-10
358,358,358,9.0137057713,6.31367180759e-08,-23316.474902200003,Nes10_dDFE.Exponential_div10,1.1381916002033616e-09
359,359,359,8.664711222700001,1.18730969501e-06,-23103.1199958,Nes10_dDFE.Exponential_div10,2.0575391278347325e-08
360,360,360,25.0590407832,3.27737836869e-09,-23187.0292029,Nes10_dDFE.Exponential_div10,1.642559164059604e-10
361,361,361,6.4157497694,2.18048357148e-07,-23157.3691384,Nes10_dDFE.Exponential_div10,2.7978873941806596e-09
362,362,362,20.321355368,6.752154391169999e-08,-23108.897784599998,Nes10_dDFE.Exponential_div10,2.744258577651345e-09
363,363,363,39.7049982717,2.95874436063e-09,-23152.1710652,Nes10_dDFE.Exponential_div10,2.3495387945043254e-10
364,364,364,40.878652838949996,2.54612997352e-08,-23182.5579512,Nes10_dDFE.Exponential_div10,2.0816472654073805e-09
365,365,365,40.1931876084,1.0315637233299997e-08,-23196.0404879,Nes10_dDFE.Exponential_div10,8.292366852364462e-10
366,366,366,37.418514005,5.55944179581e-09,-23121.440841599997,Nes10_dDFE.Exponential_div10,4.160521013929976e-10
367,367,367,5.09039461445,2.9185542871299998e-08,-23151.2875529,Nes10_dDFE.Exponential_div10,2.971318605037302e-10
368,368,368,5.9049603305,3.44244077688e-06,-23225.7693765,Nes10_dDFE.Exponential_div10,4.0654952455144e-08
369,369,369,2.63841151571,2.01852534687e-06,-23174.021264500003,Nes10_dDFE.Exponential_div10,1.065140103986866e-08
370,370,370,4.247728364055,8.289265385210001e-06,-23225.3664469,Nes10_dDFE.Exponential_div10,7.042109538787163e-08
371,371,371,4.66340458883,1.26954002866e-09,-23121.379619299998,Nes10_dDFE.Exponential_div10,1.1840757590712827e-11
372,372,372,45.075813984199996,2.5462965069799998e-08,-23249.1455615,Nes10_dDFE.Exponential_div10,2.2955277539449736e-09
373,373,373,58.4112326145,6.5059069243e-09,-23097.881662400003,Nes10_dDFE.Exponential_div10,7.600360854471471e-10
374,374,374,48.222600248199996,7.048250871829999e-09,-23133.767812000002,Nes10_dDFE.Exponential_div10,6.797699684825703e-10
375,375,375,11.3603080242,6.835365606859999e-07,-23091.784858400002,Nes10_dDFE.Exponential_div10,1.553037175039047e-08
376,376,376,1.8226237638050002,0.0,-23101.715179599996,Nes10_dDFE.Exponential_div10,0.0
377,377,377,32.17779886625,1.1347034423199999e-08,-23119.2811053,Nes10_dDFE.Exponential_div10,7.302451827962893e-10
378,378,378,117.3120138155,1.6021073356899998e-08,-23161.5838146,Nes10_dDFE.Exponential_div10,3.7589287579675836e-09
379,379,379,33.147833363900006,8.851919197639999e-08,-23205.878358,Nes10_dDFE.Exponential_div10,5.868438850281562e-09
380,380,380,60.89935812149999,9.54292755928e-07,-23224.608347,Nes10_dDFE.Exponential_div10,1.1623163259202492e-07
381,381,381,23.27531647655,9.35418409398e-09,-23197.653343,Nes10_dDFE.Exponential_div10,4.354431903345892e-10
382,382,382,21.409295815049997,2.45087283801e-08,-23186.1902357,Nes10_dDFE.Exponential_div10,1.049429231880544e-09
383,383,383,45.704046047000006,5.26967358638e-09,-23128.754571,Nes10_dDFE.Exponential_div10,4.816908084891424e-10
384,384,384,8.952350940399999,3.30507843316e-08,-23186.9183321,Nes10_dDFE.Exponential_div10,5.917644403839136e-10
385,385,385,20.15013314305,3.0777713711e-07,-23183.7614507,Nes10_dDFE.Exponential_div10,1.240350058230651e-08
386,386,386,65.185677015,8.763600956030001e-08,-23152.1251371,Nes10_dDFE.Exponential_div10,1.1425225228162337e-08
387,387,387,2.7422955353150003,9.08149111467e-07,-23201.2387216,Nes10_dDFE.Exponential_div10,4.980826507552477e-09
388,388,388,60.507684364,3.4422464878499997e-09,-23180.4568053,Nes10_dDFE.Exponential_div10,4.165647279798307e-10
389,389,389,5.4685575422,2.6200264180399996e-07,-23112.2059222,Nes10_dDFE.Exponential_div10,2.8655530458271782e-09
390,390,390,25.2776453396,7.31070759485e-08,-23149.869573900003,Nes10_dDFE.Exponential_div10,3.695949475282769e-09
391,391,391,22.4554877043,1.4319656571599998e-08,-23187.762626,Nes10_dDFE.Exponential_div10,6.431097441467249e-10
392,392,392,0.1594478427735,0.0016848350592499999,-23176.3050481,Nes10_dDFE.Exponential_div10,5.372866312531491e-07
393,393,393,4.539248476235,6.858458245769999e-08,-23087.898717,Nes10_dDFE.Exponential_div10,6.226449228286568e-10
394,394,394,3.913231281825,2.1661957227999998e-05,-23223.7484285,Nes10_dDFE.Exponential_div10,1.6953649730032953e-07
395,395,395,18.2872465392,3.33081340287e-07,-23077.8530254,Nes10_dDFE.Exponential_div10,1.2182281174871078e-08
396,396,396,5.1236244838500005,5.551115123129999e-13,-23141.9240527,Nes10_dDFE.Exponential_div10,5.688365871507775e-15
397,397,397,29.397143954,1.01924024776e-08,-23133.830005400003,Nes10_dDFE.Exponential_div10,5.99255045742227e-10
398,398,398,10.013349324200002,4.3890358014699995e-06,-23125.784818400003,Nes10_dDFE.Exponential_div10,8.789789735307847e-08
399,399,399,23.511246270599997,2.11762829494e-07,-23141.5941495,Nes10_dDFE.Exponential_div10,9.95761607038502e-09
400,400,400,0.22391790244749998,0.000139449081726,-23194.1023533,Nes10_dDFE.Exponential_div10,6.245029175663185e-08
401,401,401,36.19240730675,2.3664403769899998e-09,-23173.2844328,Nes10_dDFE.Exponential_div10,1.7129434798232218e-10
402,402,402,21.19553473605,1.48470125083e-08,-23154.4188481,Nes10_dDFE.Exponential_div10,6.29380738692483e-10
403,403,403,7.1168742502499995,1.86362592025e-07,-23058.5532342,Nes10_dDFE.Exponential_div10,2.652638264785137e-09
404,404,404,4.597772863835,1.7078871095099998e-05,-23120.817288,Nes10_dDFE.Exponential_div10,1.5704954013197347e-07
405,405,405,33.107155689849996,2.6295632338199994e-09,-23167.7410438,Nes10_dDFE.Exponential_div10,1.7411471875676831e-10
406,406,406,44.83465278605,4.0623060471e-09,-23153.7311023,Nes10_dDFE.Exponential_div10,3.642641622647996e-10
407,407,407,1118.753167615,1.52618584437e-05,-23131.536463599998,Nes10_dDFE.Exponential_div10,3.414850495516222e-05
408,408,408,78.5268266145,1.03750341651e-09,-23225.1576785,Nes10_dDFE.Exponential_div10,1.629437018004643e-10
409,409,409,26.4745498846,7.62545582234e-08,-23128.2970727,Nes10_dDFE.Exponential_div10,4.037610211227077e-09
410,410,410,28.67178909775,7.94031507212e-09,-23088.466901,Nes10_dDFE.Exponential_div10,4.5532607823502046e-10
411,411,411,65.3758526765,2.5157653738000005e-09,-23203.8531999,Nes10_dDFE.Exponential_div10,3.2894061289237756e-10
412,412,412,2.74792960457,4.3089254386800006e-07,-23131.3398705,Nes10_dDFE.Exponential_div10,2.3681247553667095e-09
413,413,413,15.144122047049999,3.97731847457e-07,-23108.4861542,Nes10_dDFE.Exponential_div10,1.204659927977496e-08
414,414,414,54.278757532,4.165001676879999e-09,-23217.3765928,Nes10_dDFE.Exponential_div10,4.5214223227948577e-10
415,415,415,43.8332004711,1.5637491301799998e-09,-23197.4681533,Nes10_dDFE.Exponential_div10,1.3708825821937637e-10
416,416,416,9.22985067285,2.0977941606e-07,-23160.2883977,Nes10_dDFE.Exponential_div10,3.872465368942942e-09
417,417,417,84.7102816525,8.112788218989999e-08,-23249.1684184,Nes10_dDFE.Exponential_div10,1.3744731500354533e-08
418,418,418,9.7302421976,1.9249601912499997e-08,-23071.7154653,Nes10_dDFE.Exponential_div10,3.746065776320183e-10
419,419,419,44.7870474976,1.4615531007700002e-08,-23167.1829614,Nes10_dDFE.Exponential_div10,1.309172962889011e-09
420,420,420,2.42913410179,2.6216595561099996e-06,-23222.055113299997,Nes10_dDFE.Exponential_div10,1.2736725262060868e-08
421,421,421,33.50523267455,1.80971904129e-08,-23214.6859495,Nes10_dDFE.Exponential_div10,1.2127011510797002e-09
422,422,422,11.29042354745,3.19078097277e-08,-23094.1312653,Nes10_dDFE.Exponential_div10,7.205053725943566e-10
423,423,423,21.23825458915,5.551115123129999e-13,-23178.8802985,Nes10_dDFE.Exponential_div10,2.3579199247743135e-14
424,424,424,23.469397512150003,7.57116591643e-09,-23183.288942099996,Nes10_dDFE.Exponential_div10,3.5538140504627426e-10
425,425,425,85.0735026565,1.4477308241100001e-08,-23146.8977015,Nes10_dDFE.Exponential_div10,2.4632706422163807e-09
426,426,426,25.75351054875,1.51162415918e-07,-23117.11759,Nes10_dDFE.Exponential_div10,7.785925745837496e-09
427,427,427,53.015396696,3.45834472171e-09,-23202.7744633,Nes10_dDFE.Exponential_div10,3.666910346659468e-10
428,428,428,16.1533700566,5.473838049499999e-07,-23134.2525735,Nes10_dDFE.Exponential_div10,1.768418632869421e-08
429,429,429,0.4545915257584999,2.65669647392e-05,-23175.578129799997,Nes10_dDFE.Exponential_div10,2.4154234071130393e-08
430,430,430,11.6275865185,5.2495230384900005e-08,-23153.0879416,Nes10_dDFE.Exponential_div10,1.2207856662180298e-09
431,431,431,89.3337740015,4.33643121411e-07,-23168.556686,Nes10_dDFE.Exponential_div10,7.74779532108706e-08
432,432,432,35.02443022965,2.4030777367999995e-09,-23267.033995599995,Nes10_dDFE.Exponential_div10,1.6833285705795363e-10
433,433,433,31.778040356050003,3.54161144855e-09,-23128.5774365,Nes10_dDFE.Exponential_div10,2.2509094307494122e-10
434,434,434,49.793909571,1.80244708048e-09,-23166.1100297,Nes10_dDFE.Exponential_div10,1.7950177386386818e-10
435,435,435,45.04373809875,2.4968915823799997e-09,-23189.804417800002,Nes10_dDFE.Exponential_div10,2.2493866099539635e-10
436,436,436,43.198918026,1.6392998070100003e-08,-23224.545098,Nes10_dDFE.Exponential_div10,1.4163195596612524e-09
437,437,437,29.96992285075,1.26199606321e-07,-23168.059703799998,Nes10_dDFE.Exponential_div10,7.564384930470784e-09
438,438,438,0.3411580351805,4.0634162701300003e-10,-23134.9158134,Nes10_dDFE.Exponential_div10,2.772534221676053e-13
439,439,439,38.55575495375,7.3774319986299995e-09,-23154.0890377,Nes10_dDFE.Exponential_div10,5.688849206542648e-10
440,440,440,38.0855644043,8.82183215367e-09,-23217.747748700003,Nes10_dDFE.Exponential_div10,6.719689133050468e-10
441,441,441,56.6607335885,2.17381668222e-09,-23208.9263437,Nes10_dDFE.Exponential_div10,2.4634009580300875e-10
442,442,442,11.37137502995,1.6944667890999997e-07,-23173.446238900004,Nes10_dDFE.Exponential_div10,3.853683466930258e-09
443,443,443,73.9274622485,1.23623333792e-09,-23158.924237799998,Nes10_dDFE.Exponential_div10,1.8278318683883588e-10
444,444,444,66.6248072375,4.86555240542e-09,-23266.885286200002,Nes10_dDFE.Exponential_div10,6.483329822301239e-10
445,445,445,13.379693016549998,2.76195732951e-08,-23186.6871703,Nes10_dDFE.Exponential_div10,7.390828238730806e-10
446,446,446,41.769680938,2.96318525272e-09,-23129.7315475,Nes10_dDFE.Exponential_div10,2.4754260513260256e-10
447,447,447,73.765888162,2.0193846594899998e-08,-23152.645696,Nes10_dDFE.Exponential_div10,2.9792340589599554e-09
448,448,448,31.842914087700002,1.31019639582e-07,-23192.1309655,Nes10_dDFE.Exponential_div10,8.34409425402209e-09
449,449,449,9.856665524299999,5.311229234199999e-07,-23229.129940400002,Nes10_dDFE.Exponential_div10,1.0470202016878684e-08
450,450,450,53.9959230025,7.26335658285e-08,-23199.244201700003,Nes10_dDFE.Exponential_div10,7.843832855745402e-09
451,451,451,5.739308804,1.25168209131e-07,-23174.2065442,Nes10_dDFE.Exponential_div10,1.4367580092929228e-09
452,452,452,17.8434287012,2.0445145576500002e-07,-23126.026314400002,Nes10_dDFE.Exponential_div10,7.296229947598648e-09
453,453,453,33.7860561408,6.52866649631e-09,-23147.614601400004,Nes10_dDFE.Exponential_div10,4.4115578553777937e-10
