,rep,NeSa,pa,AIC,identifier
302,302,31.1152822449,6.38349062498e-09,-23210.6048921,Nes10_dDFE.Exponential_div10
303,303,16.2198834128,1.18935655768e-09,-23163.8339676,Nes10_dDFE.Exponential_div10
304,304,2540.68363652,1.42416634041e-11,-23186.689101,Nes10_dDFE.Exponential_div10
305,305,456.97762377,7.56394946677e-13,-23164.843006,Nes10_dDFE.Exponential_div10
306,306,1018.13828326,3.33921779117e-12,-23017.0982913,Nes10_dDFE.Exponential_div10
307,307,187.666323873,1.15691345393e-11,-23279.8617612,Nes10_dDFE.Exponential_div10
308,308,494.871056086,1.06809006084e-12,-23144.1295588,Nes10_dDFE.Exponential_div10
309,309,2137.02726217,1.61370916629e-13,-23159.2279447,Nes10_dDFE.Exponential_div10
310,310,191.106809173,5.55337165142e-10,-23152.375016,Nes10_dDFE.Exponential_div10
311,311,5.34789317047,1.24064609086e-07,-23151.8164218,Nes10_dDFE.Exponential_div10
312,312,478.384649894,7.44293515709e-13,-23151.1503241,Nes10_dDFE.Exponential_div10
313,313,702.371805635,8.0069284536e-13,-23101.3592863,Nes10_dDFE.Exponential_div10
314,314,473.221652633,1.68548508483e-12,-23170.442243,Nes10_dDFE.Exponential_div10
315,315,3673.65832529,3.95844468315e-12,-23133.2216582,Nes10_dDFE.Exponential_div10
316,316,1055.60357432,6.84619028135e-13,-23091.0745321,Nes10_dDFE.Exponential_div10
317,317,1051.00891411,5.20916643154e-13,-23086.6581706,Nes10_dDFE.Exponential_div10
318,318,852.189712988,7.34190486185e-13,-23168.5751125,Nes10_dDFE.Exponential_div10
319,319,1544.41216928,7.170541938e-12,-23159.0769214,Nes10_dDFE.Exponential_div10
320,320,149.180597121,6.68520794278e-12,-23214.9060476,Nes10_dDFE.Exponential_div10
321,321,858.39075345,8.46134273758e-12,-23141.9066434,Nes10_dDFE.Exponential_div10
322,322,1962.99953766,5.57842660953e-12,-23176.894022,Nes10_dDFE.Exponential_div10
323,323,98.9676252139,0.0,-23130.1114659,Nes10_dDFE.Exponential_div10
324,324,9.3007630565,0.0,-23191.2065428,Nes10_dDFE.Exponential_div10
325,325,463.514100771,5.30525623432e-12,-23218.6132108,Nes10_dDFE.Exponential_div10
326,326,268.169530033,2.02006744665e-11,-23219.173693,Nes10_dDFE.Exponential_div10
327,327,920.542980411,6.25388629771e-13,-23147.1243007,Nes10_dDFE.Exponential_div10
328,328,626.185046979,1.51473278365e-12,-23181.3212337,Nes10_dDFE.Exponential_div10
329,329,737.636604919,9.48185974181e-13,-23100.2936873,Nes10_dDFE.Exponential_div10
330,330,50.8966137112,1.33792421586e-11,-23175.5983029,Nes10_dDFE.Exponential_div10
331,331,1746.04747735,1.94011473553e-13,-23140.1991503,Nes10_dDFE.Exponential_div10
332,332,889.714959353,1.84352533239e-13,-23121.5136427,Nes10_dDFE.Exponential_div10
333,333,613.312901899,9.9503738582e-13,-23283.0898277,Nes10_dDFE.Exponential_div10
334,334,163.221673768,1.84029236294e-09,-23169.1444806,Nes10_dDFE.Exponential_div10
335,335,794.136179438,6.22080165158e-11,-23108.011476,Nes10_dDFE.Exponential_div10
336,336,2371.44571693,9.45937772556e-12,-23298.6690521,Nes10_dDFE.Exponential_div10
337,337,17.312197133,4.51822856906e-10,-23164.0747594,Nes10_dDFE.Exponential_div10
338,338,409.230074538,3.79241082982e-12,-23122.3400906,Nes10_dDFE.Exponential_div10
339,339,394.859563561,0.0,-23198.4810332,Nes10_dDFE.Exponential_div10
340,340,124.833636098,2.20877760526e-11,-23138.9947261,Nes10_dDFE.Exponential_div10
341,341,427.366058432,1.53153045801e-11,-23263.5081115,Nes10_dDFE.Exponential_div10
342,342,82.9000478299,0.0,-23158.5868463,Nes10_dDFE.Exponential_div10
343,343,438.306562961,8.6251727982e-11,-23203.1067968,Nes10_dDFE.Exponential_div10
344,344,411.445349326,4.0260017542e-12,-23225.5082382,Nes10_dDFE.Exponential_div10
345,345,482.451863815,3.33794103469e-12,-23165.6129787,Nes10_dDFE.Exponential_div10
346,346,271.206660456,4.64374649845e-11,-23141.3405365,Nes10_dDFE.Exponential_div10
347,347,24084.6405226,9.30711063774e-12,-23131.1822768,Nes10_dDFE.Exponential_div10
348,348,1123.99833616,2.79443135298e-13,-23111.5054805,Nes10_dDFE.Exponential_div10
349,349,245.895612249,1.44612100073e-12,-23166.8653188,Nes10_dDFE.Exponential_div10
350,350,670.396192974,2.1327384303e-13,-23144.8066815,Nes10_dDFE.Exponential_div10
351,351,814.199322665,1.43907108452e-12,-23158.0054663,Nes10_dDFE.Exponential_div10
352,352,1698.20341234,4.55457893622e-12,-23126.7125038,Nes10_dDFE.Exponential_div10
353,353,107.078863824,2.19698148562e-10,-23108.0058474,Nes10_dDFE.Exponential_div10
354,354,7492.3458723,4.41265912698e-11,-23209.6525967,Nes10_dDFE.Exponential_div10
355,355,2.13949834388,6.55237814007e-09,-23108.3752838,Nes10_dDFE.Exponential_div10
356,356,42.6512330919,1.91819504725e-10,-23229.6036293,Nes10_dDFE.Exponential_div10
357,357,593.281633997,3.92741394961e-13,-23174.962939,Nes10_dDFE.Exponential_div10
358,358,180.274115426,6.31367180759e-12,-23316.4749022,Nes10_dDFE.Exponential_div10
359,359,173.294224454,1.18730969501e-10,-23103.1199958,Nes10_dDFE.Exponential_div10
360,360,501.180815664,3.27737836869e-13,-23187.0292029,Nes10_dDFE.Exponential_div10
361,361,128.314995388,2.18048357148e-11,-23157.3691384,Nes10_dDFE.Exponential_div10
362,362,406.42710736,6.75215439117e-12,-23108.8977846,Nes10_dDFE.Exponential_div10
363,363,794.099965434,2.95874436063e-13,-23152.1710652,Nes10_dDFE.Exponential_div10
364,364,817.573056779,2.54612997352e-12,-23182.5579512,Nes10_dDFE.Exponential_div10
365,365,803.863752168,1.03156372333e-12,-23196.0404879,Nes10_dDFE.Exponential_div10
366,366,748.3702801,5.55944179581e-13,-23121.4408416,Nes10_dDFE.Exponential_div10
367,367,101.807892289,2.91855428713e-12,-23151.2875529,Nes10_dDFE.Exponential_div10
368,368,118.09920661,3.44244077688e-10,-23225.7693765,Nes10_dDFE.Exponential_div10
369,369,52.7682303142,2.01852534687e-10,-23174.0212645,Nes10_dDFE.Exponential_div10
370,370,84.9545672811,8.28926538521e-10,-23225.3664469,Nes10_dDFE.Exponential_div10
371,371,93.2680917766,1.26954002866e-13,-23121.3796193,Nes10_dDFE.Exponential_div10
372,372,901.516279684,2.54629650698e-12,-23249.1455615,Nes10_dDFE.Exponential_div10
373,373,1168.22465229,6.5059069243e-13,-23097.8816624,Nes10_dDFE.Exponential_div10
374,374,964.452004964,7.04825087183e-13,-23133.767812,Nes10_dDFE.Exponential_div10
375,375,227.206160484,6.83536560686e-11,-23091.7848584,Nes10_dDFE.Exponential_div10
376,376,36.4524752761,0.0,-23101.7151796,Nes10_dDFE.Exponential_div10
377,377,643.555977325,1.13470344232e-12,-23119.2811053,Nes10_dDFE.Exponential_div10
378,378,2346.24027631,1.60210733569e-12,-23161.5838146,Nes10_dDFE.Exponential_div10
379,379,662.956667278,8.85191919764e-12,-23205.878358,Nes10_dDFE.Exponential_div10
380,380,1217.98716243,9.54292755928e-11,-23224.608347,Nes10_dDFE.Exponential_div10
381,381,465.506329531,9.35418409398e-13,-23197.653343,Nes10_dDFE.Exponential_div10
382,382,428.185916301,2.45087283801e-12,-23186.1902357,Nes10_dDFE.Exponential_div10
383,383,914.08092094,5.26967358638e-13,-23128.754571,Nes10_dDFE.Exponential_div10
384,384,179.047018808,3.30507843316e-12,-23186.9183321,Nes10_dDFE.Exponential_div10
385,385,403.002662861,3.0777713711e-11,-23183.7614507,Nes10_dDFE.Exponential_div10
386,386,1303.7135403,8.76360095603e-12,-23152.1251371,Nes10_dDFE.Exponential_div10
387,387,54.8459107063,9.08149111467e-11,-23201.2387216,Nes10_dDFE.Exponential_div10
388,388,1210.15368728,3.44224648785e-13,-23180.4568053,Nes10_dDFE.Exponential_div10
389,389,109.371150844,2.62002641804e-11,-23112.2059222,Nes10_dDFE.Exponential_div10
390,390,505.552906792,7.31070759485e-12,-23149.8695739,Nes10_dDFE.Exponential_div10
391,391,449.109754086,1.43196565716e-12,-23187.762626,Nes10_dDFE.Exponential_div10
392,392,3.18895685547,1.68483505925e-07,-23176.3050481,Nes10_dDFE.Exponential_div10
393,393,90.7849695247,6.85845824577e-12,-23087.898717,Nes10_dDFE.Exponential_div10
394,394,78.2646256365,2.1661957228e-09,-23223.7484285,Nes10_dDFE.Exponential_div10
395,395,365.744930784,3.33081340287e-11,-23077.8530254,Nes10_dDFE.Exponential_div10
396,396,102.472489677,5.55111512313e-17,-23141.9240527,Nes10_dDFE.Exponential_div10
397,397,587.94287908,1.01924024776e-12,-23133.8300054,Nes10_dDFE.Exponential_div10
398,398,200.266986484,4.38903580147e-10,-23125.7848184,Nes10_dDFE.Exponential_div10
399,399,470.224925412,2.11762829494e-11,-23141.5941495,Nes10_dDFE.Exponential_div10
400,400,4.47835804895,1.39449081726e-08,-23194.1023533,Nes10_dDFE.Exponential_div10
401,401,723.848146135,2.36644037699e-13,-23173.2844328,Nes10_dDFE.Exponential_div10
402,402,423.910694721,1.48470125083e-12,-23154.4188481,Nes10_dDFE.Exponential_div10
403,403,142.337485005,1.86362592025e-11,-23058.5532342,Nes10_dDFE.Exponential_div10
404,404,91.9554572767,1.70788710951e-09,-23120.817288,Nes10_dDFE.Exponential_div10
405,405,662.143113797,2.62956323382e-13,-23167.7410438,Nes10_dDFE.Exponential_div10
406,406,896.693055721,4.0623060471e-13,-23153.7311023,Nes10_dDFE.Exponential_div10
407,407,22375.0633523,1.52618584437e-09,-23131.5364636,Nes10_dDFE.Exponential_div10
408,408,1570.53653229,1.03750341651e-13,-23225.1576785,Nes10_dDFE.Exponential_div10
409,409,529.490997692,7.62545582234e-12,-23128.2970727,Nes10_dDFE.Exponential_div10
410,410,573.435781955,7.94031507212e-13,-23088.466901,Nes10_dDFE.Exponential_div10
411,411,1307.51705353,2.5157653738e-13,-23203.8531999,Nes10_dDFE.Exponential_div10
412,412,54.9585920914,4.30892543868e-11,-23131.3398705,Nes10_dDFE.Exponential_div10
413,413,302.882440941,3.97731847457e-11,-23108.4861542,Nes10_dDFE.Exponential_div10
414,414,1085.57515064,4.16500167688e-13,-23217.3765928,Nes10_dDFE.Exponential_div10
415,415,876.664009422,1.56374913018e-13,-23197.4681533,Nes10_dDFE.Exponential_div10
416,416,184.597013457,2.0977941606e-11,-23160.2883977,Nes10_dDFE.Exponential_div10
417,417,1694.20563305,8.11278821899e-12,-23249.1684184,Nes10_dDFE.Exponential_div10
418,418,194.604843952,1.92496019125e-12,-23071.7154653,Nes10_dDFE.Exponential_div10
419,419,895.740949952,1.46155310077e-12,-23167.1829614,Nes10_dDFE.Exponential_div10
420,420,48.5826820358,2.62165955611e-10,-23222.0551133,Nes10_dDFE.Exponential_div10
421,421,670.104653491,1.80971904129e-12,-23214.6859495,Nes10_dDFE.Exponential_div10
422,422,225.808470949,3.19078097277e-12,-23094.1312653,Nes10_dDFE.Exponential_div10
423,423,424.765091783,5.55111512313e-17,-23178.8802985,Nes10_dDFE.Exponential_div10
424,424,469.387950243,7.57116591643e-13,-23183.2889421,Nes10_dDFE.Exponential_div10
425,425,1701.47005313,1.44773082411e-12,-23146.8977015,Nes10_dDFE.Exponential_div10
426,426,515.070210975,1.51162415918e-11,-23117.11759,Nes10_dDFE.Exponential_div10
427,427,1060.30793392,3.45834472171e-13,-23202.7744633,Nes10_dDFE.Exponential_div10
428,428,323.067401132,5.4738380495e-11,-23134.2525735,Nes10_dDFE.Exponential_div10
429,429,9.09183051517,2.65669647392e-09,-23175.5781298,Nes10_dDFE.Exponential_div10
430,430,232.55173037,5.24952303849e-12,-23153.0879416,Nes10_dDFE.Exponential_div10
431,431,1786.67548003,4.33643121411e-11,-23168.556686,Nes10_dDFE.Exponential_div10
432,432,700.488604593,2.4030777368e-13,-23267.0339956,Nes10_dDFE.Exponential_div10
433,433,635.560807121,3.54161144855e-13,-23128.5774365,Nes10_dDFE.Exponential_div10
434,434,995.87819142,1.80244708048e-13,-23166.1100297,Nes10_dDFE.Exponential_div10
435,435,900.874761975,2.49689158238e-13,-23189.8044178,Nes10_dDFE.Exponential_div10
436,436,863.97836052,1.63929980701e-12,-23224.545098,Nes10_dDFE.Exponential_div10
437,437,599.398457015,1.26199606321e-11,-23168.0597038,Nes10_dDFE.Exponential_div10
438,438,6.82316070361,4.06341627013e-14,-23134.9158134,Nes10_dDFE.Exponential_div10
439,439,771.115099075,7.37743199863e-13,-23154.0890377,Nes10_dDFE.Exponential_div10
440,440,761.711288086,8.82183215367e-13,-23217.7477487,Nes10_dDFE.Exponential_div10
441,441,1133.21467177,2.17381668222e-13,-23208.9263437,Nes10_dDFE.Exponential_div10
442,442,227.427500599,1.6944667891e-11,-23173.4462389,Nes10_dDFE.Exponential_div10
443,443,1478.54924497,1.23623333792e-13,-23158.9242378,Nes10_dDFE.Exponential_div10
444,444,1332.49614475,4.86555240542e-13,-23266.8852862,Nes10_dDFE.Exponential_div10
445,445,267.593860331,2.76195732951e-12,-23186.6871703,Nes10_dDFE.Exponential_div10
446,446,835.39361876,2.96318525272e-13,-23129.7315475,Nes10_dDFE.Exponential_div10
447,447,1475.31776324,2.01938465949e-12,-23152.645696,Nes10_dDFE.Exponential_div10
448,448,636.858281754,1.31019639582e-11,-23192.1309655,Nes10_dDFE.Exponential_div10
449,449,197.133310486,5.3112292342e-11,-23229.1299404,Nes10_dDFE.Exponential_div10
450,450,1079.91846005,7.26335658285e-12,-23199.2442017,Nes10_dDFE.Exponential_div10
451,451,114.78617608,1.25168209131e-11,-23174.2065442,Nes10_dDFE.Exponential_div10
452,452,356.868574024,2.04451455765e-11,-23126.0263144,Nes10_dDFE.Exponential_div10
453,453,675.721122816,6.52866649631e-13,-23147.6146014,Nes10_dDFE.Exponential_div10
454,454,448.85507026,2.08539852053e-11,-23178.9367244,Nes10_dDFE.Exponential_div10
455,455,1563.27325446,3.99569266563e-13,-23036.9773469,Nes10_dDFE.Exponential_div10
456,456,411.809278698,1.12633791183e-11,-23170.7421484,Nes10_dDFE.Exponential_div10
457,457,937.342134943,8.1512574468e-13,-23153.7326305,Nes10_dDFE.Exponential_div10
458,458,22.3543029622,5.21252319086e-09,-23252.0089626,Nes10_dDFE.Exponential_div10
459,459,36.6956761932,2.24912144464e-09,-23162.4285882,Nes10_dDFE.Exponential_div10
460,460,60.3240540745,2.23683055411e-09,-23117.3732428,Nes10_dDFE.Exponential_div10
461,461,2309.96382067,2.11742512413e-10,-23063.9555026,Nes10_dDFE.Exponential_div10
462,462,888.916262363,3.14803738632e-13,-23190.8443179,Nes10_dDFE.Exponential_div10
463,463,242.118836029,7.52194972975e-11,-23175.436099,Nes10_dDFE.Exponential_div10
464,464,151.567216309,3.50939277638e-11,-23169.7330649,Nes10_dDFE.Exponential_div10
465,465,641.049276207,1.06292752378e-12,-23186.9824062,Nes10_dDFE.Exponential_div10
466,466,586.331289873,5.41178213354e-13,-23181.3629778,Nes10_dDFE.Exponential_div10
467,467,674.005834113,1.92706961499e-12,-23207.3830216,Nes10_dDFE.Exponential_div10
468,468,605.503340983,2.91822122023e-13,-23175.7853136,Nes10_dDFE.Exponential_div10
469,469,81.2781261675,1.07585662601e-10,-23082.7941591,Nes10_dDFE.Exponential_div10
470,470,912.784568473,2.12341810801e-11,-23228.9989826,Nes10_dDFE.Exponential_div10
471,471,873.158827892,3.17024184682e-13,-23127.1848916,Nes10_dDFE.Exponential_div10
472,472,950.744754486,7.8492767841e-13,-23135.5392564,Nes10_dDFE.Exponential_div10
473,473,595.789121225,1.65271130115e-11,-23169.0290936,Nes10_dDFE.Exponential_div10
474,474,1215.48708852,3.96238597489e-12,-23185.7475104,Nes10_dDFE.Exponential_div10
475,475,937.057846724,5.25524068706e-13,-23165.3090042,Nes10_dDFE.Exponential_div10
476,476,786.071468747,9.31266175286e-12,-23152.0173242,Nes10_dDFE.Exponential_div10
477,477,107.46535334,8.42307890103e-11,-23204.2158573,Nes10_dDFE.Exponential_div10
478,478,455.959528598,6.45428155366e-13,-23080.4717293,Nes10_dDFE.Exponential_div10
479,479,340.099794673,1.53316248586e-12,-23145.2042351,Nes10_dDFE.Exponential_div10
480,480,789.177871884,3.08753023148e-13,-23284.7998071,Nes10_dDFE.Exponential_div10
481,481,139.502357491,1.48131562572e-10,-23126.8163453,Nes10_dDFE.Exponential_div10
482,482,928.958334573,9.34807786734e-14,-23161.2675256,Nes10_dDFE.Exponential_div10
483,483,339.714161318,4.14485112898e-12,-23149.0925522,Nes10_dDFE.Exponential_div10
484,484,431.080552116,2.82984746747e-11,-23142.3570494,Nes10_dDFE.Exponential_div10
485,485,136.513911428,4.96953589391e-11,-23109.0361676,Nes10_dDFE.Exponential_div10
486,486,314.187174593,3.80717679604e-12,-23187.0171633,Nes10_dDFE.Exponential_div10
487,487,926.222228085,1.80588877186e-12,-23234.0035223,Nes10_dDFE.Exponential_div10
488,488,101.579531782,2.24301133223e-11,-23259.7445286,Nes10_dDFE.Exponential_div10
489,489,2.05577757267,2.16743167192e-07,-23133.0925228,Nes10_dDFE.Exponential_div10
490,490,274.796857795,3.69099195652e-12,-23158.0019486,Nes10_dDFE.Exponential_div10
491,491,1104.67625918,3.39672734384e-13,-23131.6421432,Nes10_dDFE.Exponential_div10
492,492,6.87359199969,8.65980454012e-10,-23229.4753472,Nes10_dDFE.Exponential_div10
493,493,1230.77889948,4.6211923177e-12,-23135.084454,Nes10_dDFE.Exponential_div10
494,494,1678.18095884,4.26381152607e-12,-23162.0690863,Nes10_dDFE.Exponential_div10
495,495,698.878099558,1.5643042417e-13,-23180.6041456,Nes10_dDFE.Exponential_div10
496,496,2.66523808751,1.49880108324e-15,-23161.2129714,Nes10_dDFE.Exponential_div10
497,497,251.073181761,4.68791672148e-12,-23156.6994676,Nes10_dDFE.Exponential_div10
498,498,1763.57346429,2.12435624647e-12,-23138.4294757,Nes10_dDFE.Exponential_div10
499,499,499.47643778,2.88366552859e-11,-23198.1591497,Nes10_dDFE.Exponential_div10
500,500,13.8320332141,1.04670383472e-10,-23240.3853519,Nes10_dDFE.Exponential_div10
501,501,1417.50538032,2.22044604925e-15,-23136.5334633,Nes10_dDFE.Exponential_div10
502,502,450.673370311,5.75040015605e-13,-23242.6595083,Nes10_dDFE.Exponential_div10
503,503,496.107379428,1.69818603624e-11,-23106.8984005,Nes10_dDFE.Exponential_div10
504,504,384.327876241,4.99489338779e-13,-23180.3949592,Nes10_dDFE.Exponential_div10
505,505,1206.88015096,3.62543328691e-12,-23128.2005619,Nes10_dDFE.Exponential_div10
506,506,174.82982663,7.31320559666e-12,-23263.5725718,Nes10_dDFE.Exponential_div10
507,507,145.609731694,2.64298194441e-10,-23110.8592327,Nes10_dDFE.Exponential_div10
508,508,26.3269255064,5.55111512313e-17,-23188.3026506,Nes10_dDFE.Exponential_div10
509,509,1384.74765771,2.63242760923e-11,-23089.7005065,Nes10_dDFE.Exponential_div10
510,510,2107.2065332,1.63397073649e-12,-23148.2578956,Nes10_dDFE.Exponential_div10
511,511,684.549984836,1.19815268818e-12,-23153.4598463,Nes10_dDFE.Exponential_div10
512,512,1530.58675538,1.82093784495e-11,-23190.8804478,Nes10_dDFE.Exponential_div10
513,513,137.916806559,2.27333479819e-09,-23143.7263087,Nes10_dDFE.Exponential_div10
514,514,302.597632872,8.67100835578e-11,-23224.0955726,Nes10_dDFE.Exponential_div10
515,515,492.353687347,3.38729044813e-13,-23202.2068756,Nes10_dDFE.Exponential_div10
516,516,3323.3217331,4.32465174782e-12,-23113.9798542,Nes10_dDFE.Exponential_div10
517,517,636.936492433,1.28780319741e-12,-23119.3895102,Nes10_dDFE.Exponential_div10
518,518,781.467167802,1.66455182971e-11,-23177.6645595,Nes10_dDFE.Exponential_div10
519,519,471.536071109,9.76352332316e-12,-23155.2298361,Nes10_dDFE.Exponential_div10
520,520,125.843859601,5.55111512313e-17,-23173.216389,Nes10_dDFE.Exponential_div10
521,521,1709.84776824,1.46882506158e-13,-23172.3892014,Nes10_dDFE.Exponential_div10
522,522,664.739770996,4.62130334e-13,-23185.1728508,Nes10_dDFE.Exponential_div10
523,523,1234.51414716,3.35037553256e-12,-23129.6967086,Nes10_dDFE.Exponential_div10
524,524,1.85447510093,3.22765503213e-09,-23197.7280171,Nes10_dDFE.Exponential_div10
525,525,44.7049761571,4.19461132495e-11,-23138.9120503,Nes10_dDFE.Exponential_div10
526,526,2794.0886506,1.91713311892e-12,-23186.6506382,Nes10_dDFE.Exponential_div10
527,527,134.317080579,0.0,-23173.7544096,Nes10_dDFE.Exponential_div10
528,528,992.901109725,4.84612350249e-13,-23146.1022497,Nes10_dDFE.Exponential_div10
529,529,56.0636049445,3.17769144331e-11,-23208.4901877,Nes10_dDFE.Exponential_div10
530,530,571.294987584,1.54065649127e-12,-23223.3662401,Nes10_dDFE.Exponential_div10
531,531,1409.98780061,1.95822247306e-11,-23163.673481,Nes10_dDFE.Exponential_div10
532,532,430.352654202,2.7615132403e-12,-23142.2559578,Nes10_dDFE.Exponential_div10
533,533,34.1606386949,2.98686630984e-11,-23127.8378611,Nes10_dDFE.Exponential_div10
534,534,759.606331961,5.18252107895e-13,-23111.3017159,Nes10_dDFE.Exponential_div10
535,535,417.074412162,6.07708328104e-12,-23196.6901813,Nes10_dDFE.Exponential_div10
536,536,458.505078883,5.9691140919e-13,-23163.0683689,Nes10_dDFE.Exponential_div10
537,537,720.774141956,1.55214729958e-11,-23214.493154,Nes10_dDFE.Exponential_div10
538,538,375.370553868,2.84374745974e-11,-23104.7800552,Nes10_dDFE.Exponential_div10
539,539,895.094421062,5.99131855239e-13,-23144.0895086,Nes10_dDFE.Exponential_div10
540,540,622.374426182,1.99001926049e-12,-23111.8540538,Nes10_dDFE.Exponential_div10
541,541,550.032874254,3.57858187527e-12,-23186.2880194,Nes10_dDFE.Exponential_div10
542,542,2.39831669407,2.72614139596e-08,-23167.8963724,Nes10_dDFE.Exponential_div10
543,543,371.469311387,4.48530101949e-14,-23197.0582824,Nes10_dDFE.Exponential_div10
544,544,650.563874664,7.92366172675e-13,-23135.1419753,Nes10_dDFE.Exponential_div10
545,545,728.151699878,3.4352520828e-12,-23205.8167859,Nes10_dDFE.Exponential_div10
546,546,392.351813627,2.21833107439e-11,-23148.3900931,Nes10_dDFE.Exponential_div10
547,547,378.572613497,5.95667959402e-12,-23147.1627621,Nes10_dDFE.Exponential_div10
548,548,667.702380046,1.63141722354e-12,-23228.7466843,Nes10_dDFE.Exponential_div10
549,549,2204.64519977,6.11732886568e-14,-23179.2924633,Nes10_dDFE.Exponential_div10
550,550,632.823493992,4.45921077841e-13,-23087.3614439,Nes10_dDFE.Exponential_div10
551,551,13.8843195651,9.02999564012e-10,-23126.1789585,Nes10_dDFE.Exponential_div10
552,552,754.474597253,7.88646925542e-13,-23178.8268835,Nes10_dDFE.Exponential_div10
553,553,898.422324652,3.30402372128e-13,-23277.5375347,Nes10_dDFE.Exponential_div10
554,554,772.74840717,7.42839123546e-12,-23223.3873081,Nes10_dDFE.Exponential_div10
555,555,168.607654401,1.09297570994e-11,-23187.0839231,Nes10_dDFE.Exponential_div10
556,556,6202.1333081,5.60771984404e-11,-23119.5074961,Nes10_dDFE.Exponential_div10
557,557,500.677478517,1.96717087064e-11,-23091.1098681,Nes10_dDFE.Exponential_div10
558,558,36.6999799708,1.17881260309e-10,-23105.9015947,Nes10_dDFE.Exponential_div10
559,559,1002.53698679,7.51732009974e-13,-23217.7840866,Nes10_dDFE.Exponential_div10
560,560,199.777704346,1.1312839554e-11,-23134.697566,Nes10_dDFE.Exponential_div10
561,561,10.3408586001,2.05589123503e-09,-23106.3540066,Nes10_dDFE.Exponential_div10
562,562,716.901096073,2.18103313188e-13,-23120.2606252,Nes10_dDFE.Exponential_div10
563,563,195.498649516,5.55111512313e-17,-23216.3073219,Nes10_dDFE.Exponential_div10
564,564,371.183345578,2.33890684598e-12,-23182.1167183,Nes10_dDFE.Exponential_div10
565,565,74.8473862463,6.57685017558e-12,-23143.6656633,Nes10_dDFE.Exponential_div10
566,566,8.80603252967,1.01826125309e-09,-23245.468003,Nes10_dDFE.Exponential_div10
567,567,426.729743526,8.881784197e-16,-23170.4008055,Nes10_dDFE.Exponential_div10
568,568,251.49457583,3.78852504923e-12,-23105.1684085,Nes10_dDFE.Exponential_div10
569,569,719.317353129,8.05022715156e-13,-23106.8357787,Nes10_dDFE.Exponential_div10
570,570,330.268523098,2.47846188017e-12,-23142.9169412,Nes10_dDFE.Exponential_div10
571,571,1485.85241218,3.94129173742e-15,-23153.1147009,Nes10_dDFE.Exponential_div10
572,572,28.7475228156,2.89265056352e-10,-23170.914769,Nes10_dDFE.Exponential_div10
573,573,710.679972127,1.97786231837e-13,-23175.2563593,Nes10_dDFE.Exponential_div10
574,574,314.657355582,3.9582781497e-12,-23207.9718401,Nes10_dDFE.Exponential_div10
575,575,221.261241256,1.14535103624e-10,-23120.5357543,Nes10_dDFE.Exponential_div10
576,576,127.338222772,2.91661139684e-12,-23141.4804798,Nes10_dDFE.Exponential_div10
577,577,348.037375484,1.05992992161e-12,-23116.1870959,Nes10_dDFE.Exponential_div10
578,578,627.218199927,5.55111512313e-17,-23163.8028936,Nes10_dDFE.Exponential_div10
579,579,876.596413402,5.59774449016e-13,-23244.9353915,Nes10_dDFE.Exponential_div10
580,580,402.914607733,6.04905014967e-13,-23205.8223556,Nes10_dDFE.Exponential_div10
581,581,369.983179572,4.43090009128e-13,-23129.7698725,Nes10_dDFE.Exponential_div10
582,582,1101.15849617,2.40196751378e-13,-23202.149839,Nes10_dDFE.Exponential_div10
583,583,411.54098521,6.51589893153e-13,-23148.2847788,Nes10_dDFE.Exponential_div10
584,584,330.242760115,5.86197757002e-13,-23133.2063184,Nes10_dDFE.Exponential_div10
585,585,574.695385845,1.59058544114e-10,-23144.4366614,Nes10_dDFE.Exponential_div10
586,586,1169.67424296,4.9549253589e-13,-23162.5706152,Nes10_dDFE.Exponential_div10
587,587,541.818229962,1.61204383176e-12,-23132.7714616,Nes10_dDFE.Exponential_div10
588,588,888.637260929,0.0,-23265.7036109,Nes10_dDFE.Exponential_div10
589,589,552.180750567,5.60845814235e-12,-23157.600509,Nes10_dDFE.Exponential_div10
590,590,10.9752105476,7.58112931321e-08,-23184.828582,Nes10_dDFE.Exponential_div10
591,591,8.05333737541,9.59869472794e-09,-23156.6528971,Nes10_dDFE.Exponential_div10
592,592,708.126271682,3.27465832228e-12,-23134.9286354,Nes10_dDFE.Exponential_div10
593,593,292.822469235,5.87618842474e-12,-23124.2510121,Nes10_dDFE.Exponential_div10
594,594,662.646963956,3.54216656007e-13,-23153.8405186,Nes10_dDFE.Exponential_div10
595,595,364.570855159,3.51291218337e-12,-23210.5879394,Nes10_dDFE.Exponential_div10
596,596,907.36168084,2.5923707625e-12,-23136.0255591,Nes10_dDFE.Exponential_div10
597,597,724.241569029,1.18458576281e-11,-23111.4640935,Nes10_dDFE.Exponential_div10
598,598,1110.75903798,1.37851396964e-11,-23108.3573831,Nes10_dDFE.Exponential_div10
599,599,857.868731069,2.31703545239e-13,-23133.9466702,Nes10_dDFE.Exponential_div10
600,600,709.44020514,2.31997754341e-12,-23172.3398918,Nes10_dDFE.Exponential_div10
601,601,1004.76905608,1.2173595465e-13,-23170.3783486,Nes10_dDFE.Exponential_div10
602,602,309.238458741,3.08564285234e-12,-23204.9272409,Nes10_dDFE.Exponential_div10
603,603,639.191670124,0.0,-23156.2499321,Nes10_dDFE.Exponential_div10
604,604,975.736428684,1.8171020244e-12,-23141.7898776,Nes10_dDFE.Exponential_div10
